,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
31135,1960-01-01,23.973,0.354,Novo Hamburgo,Brazil,29.74S,51.69W
31136,1976-09-01,15.265,0.257,Novo Hamburgo,Brazil,29.74S,51.69W
31137,1996-12-01,23.771,0.561,Novo Hamburgo,Brazil,29.74S,51.69W
31139,1761-08-01 00:00:00,18.271,2.909,Novocheboksarsk,Russia,55.45N,48.19E
31140,1768-05-01 00:00:00,10.126,2.63,Novocheboksarsk,Russia,55.45N,48.19E
31141,1772-09-01 00:00:00,10.809,2.847,Novocheboksarsk,Russia,55.45N,48.19E
31142,1814-03-01 00:00:00,-6.856,1.985,Novocheboksarsk,Russia,55.45N,48.19E
31143,1818-12-01 00:00:00,-9.833,1.746,Novocheboksarsk,Russia,55.45N,48.19E
31144,1828-11-01 00:00:00,-5.365,2.078,Novocheboksarsk,Russia,55.45N,48.19E
31145,1829-06-01 00:00:00,16.69,2.702,Novocheboksarsk,Russia,55.45N,48.19E
31146,1830-10-01 00:00:00,3.443,4.225,Novocheboksarsk,Russia,55.45N,48.19E
31147,1839-08-01 00:00:00,20.827,3.349,Novocheboksarsk,Russia,55.45N,48.19E
31148,1866-08-01 00:00:00,17.533,0.736,Novocheboksarsk,Russia,55.45N,48.19E
31149,1875-10-01 00:00:00,1.691,0.394,Novocheboksarsk,Russia,55.45N,48.19E
31150,1876-10-01 00:00:00,1.457,0.63,Novocheboksarsk,Russia,55.45N,48.19E
31151,1895-06-01 00:00:00,17.248,0.901,Novocheboksarsk,Russia,55.45N,48.19E
31152,1910-03-01,-4.824,1.232,Novocheboksarsk,Russia,55.45N,48.19E
31153,1919-04-01,5.321,0.686,Novocheboksarsk,Russia,55.45N,48.19E
31154,1924-10-01,3.769,0.433,Novocheboksarsk,Russia,55.45N,48.19E
31155,1947-08-01,17.614,0.376,Novocheboksarsk,Russia,55.45N,48.19E
31156,1956-02-01,-20.828,0.746,Novocheboksarsk,Russia,55.45N,48.19E
31157,1960-02-01,-10.834,0.384,Novocheboksarsk,Russia,55.45N,48.19E
31158,1961-11-01,-6.06,0.182,Novocheboksarsk,Russia,55.45N,48.19E
31159,1992-11-01,-3.172,0.219,Novocheboksarsk,Russia,55.45N,48.19E
31160,1996-10-01,3.893,0.198,Novocheboksarsk,Russia,55.45N,48.19E
31161,2004-02-01,-10.62,0.362,Novocheboksarsk,Russia,55.45N,48.19E
31162,1769-09-01 00:00:00,16.554,2.082,Novocherkassk,Russia,47.42N,39.08E
31163,1771-06-01 00:00:00,21.857,2.45,Novocherkassk,Russia,47.42N,39.08E
31164,1792-03-01 00:00:00,-0.026,2.607,Novocherkassk,Russia,47.42N,39.08E
31165,1796-02-01 00:00:00,-4.45,2.604,Novocherkassk,Russia,47.42N,39.08E
31166,1823-01-01 00:00:00,-7.473,2.49,Novocherkassk,Russia,47.42N,39.08E
31167,1834-06-01 00:00:00,20.309,2.384,Novocherkassk,Russia,47.42N,39.08E
31168,1845-07-01 00:00:00,23.504,0.852,Novocherkassk,Russia,47.42N,39.08E
31169,1849-08-01 00:00:00,22.866,1.278,Novocherkassk,Russia,47.42N,39.08E
31170,1856-09-01 00:00:00,16.272,1.535,Novocherkassk,Russia,47.42N,39.08E
31171,1873-11-01 00:00:00,1.874,0.568,Novocherkassk,Russia,47.42N,39.08E
31172,1882-02-01 00:00:00,-5.45,1.066,Novocherkassk,Russia,47.42N,39.08E
31173,1918-03-01,-0.126,0.582,Novocherkassk,Russia,47.42N,39.08E
31174,1930-09-01,15.248,0.345,Novocherkassk,Russia,47.42N,39.08E
31175,1951-07-01,23.855,0.336,Novocherkassk,Russia,47.42N,39.08E
31176,1994-04-01,12.231,0.135,Novocherkassk,Russia,47.42N,39.08E
31177,2011-07-01,26.175,0.29,Novocherkassk,Russia,47.42N,39.08E
31178,1824-04-01 00:00:00,1.563,2.891,Novokuznetsk,Russia,53.84N,85.91E
31179,1833-02-01 00:00:00,-15.591,2.237,Novokuznetsk,Russia,53.84N,85.91E
31180,1836-09-01 00:00:00,8.241,1.981,Novokuznetsk,Russia,53.84N,85.91E
31181,1854-03-01 00:00:00,-6.524,3.092,Novokuznetsk,Russia,53.84N,85.91E
31182,1875-12-01 00:00:00,-13.685,1.763,Novokuznetsk,Russia,53.84N,85.91E
31183,1877-08-01 00:00:00,17.506,1.737,Novokuznetsk,Russia,53.84N,85.91E
31184,1890-12-01 00:00:00,-15.715,1.793,Novokuznetsk,Russia,53.84N,85.91E
31185,1893-08-01 00:00:00,16.385,0.543,Novokuznetsk,Russia,53.84N,85.91E
31186,1901-10-01,-3.321,1.25,Novokuznetsk,Russia,53.84N,85.91E
31187,1904-08-01,16.624,0.561,Novokuznetsk,Russia,53.84N,85.91E
31188,1926-12-01,-18.302,0.992,Novokuznetsk,Russia,53.84N,85.91E
31189,1946-04-01,3.384,0.885,Novokuznetsk,Russia,53.84N,85.91E
31190,1948-10-01,3.791,0.24,Novokuznetsk,Russia,53.84N,85.91E
31191,1954-05-01,6.803,0.325,Novokuznetsk,Russia,53.84N,85.91E
31192,1966-05-01,9.132,0.405,Novokuznetsk,Russia,53.84N,85.91E
31193,1978-09-01,11.45,0.343,Novokuznetsk,Russia,53.84N,85.91E
31194,2003-08-01,16.734,0.48,Novokuznetsk,Russia,53.84N,85.91E
31195,2006-01-01,-22.775,0.457,Novokuznetsk,Russia,53.84N,85.91E
31196,2008-05-01,12.301,0.275,Novokuznetsk,Russia,53.84N,85.91E
31199,1750-10-01 00:00:00,1.097,2.151,Novomoskovsk,Russia,53.84N,39.55E
31200,1752-01-01 00:00:00,-13.057,2.744,Novomoskovsk,Russia,53.84N,39.55E
31201,1792-06-01 00:00:00,18.316,1.385,Novomoskovsk,Russia,53.84N,39.55E
31202,1799-02-01 00:00:00,-16.324,3.391,Novomoskovsk,Russia,53.84N,39.55E
31203,1799-11-01 00:00:00,-0.687,2.998,Novomoskovsk,Russia,53.84N,39.55E
31204,1856-05-01 00:00:00,13.984,2.06,Novomoskovsk,Russia,53.84N,39.55E
31205,1862-06-01 00:00:00,17.2,1.695,Novomoskovsk,Russia,53.84N,39.55E
31206,1875-12-01 00:00:00,-15.86,1.108,Novomoskovsk,Russia,53.84N,39.55E
31207,1885-05-01 00:00:00,13.18,0.776,Novomoskovsk,Russia,53.84N,39.55E
31208,1911-02-01,-15.887,0.63,Novomoskovsk,Russia,53.84N,39.55E
31209,1922-08-01,16.997,0.464,Novomoskovsk,Russia,53.84N,39.55E
31210,1929-06-01,15.03,0.269,Novomoskovsk,Russia,53.84N,39.55E
31211,1936-06-01,19.931,0.324,Novomoskovsk,Russia,53.84N,39.55E
31212,1951-07-01,19.013,0.359,Novomoskovsk,Russia,53.84N,39.55E
31213,1955-08-01,17.961,0.326,Novomoskovsk,Russia,53.84N,39.55E
31214,1976-06-01,14.771,0.309,Novomoskovsk,Russia,53.84N,39.55E
31215,1981-06-01,20.305,0.276,Novomoskovsk,Russia,53.84N,39.55E
31216,1992-12-01,-6.873,0.474,Novomoskovsk,Russia,53.84N,39.55E
31217,1998-09-01,11.969,0.178,Novomoskovsk,Russia,53.84N,39.55E
31218,2009-05-01,13.723,0.189,Novomoskovsk,Russia,53.84N,39.55E
31219,1760-02-01 00:00:00,3.684,3.151,Novorossiysk,Russia,44.20N,38.01E
31220,1805-06-01 00:00:00,19.969,2.327,Novorossiysk,Russia,44.20N,38.01E
31221,1807-06-01 00:00:00,19.278,1.799,Novorossiysk,Russia,44.20N,38.01E
31222,1809-10-01 00:00:00,13.986,4.397,Novorossiysk,Russia,44.20N,38.01E
31223,1818-04-01 00:00:00,13.059,4.912,Novorossiysk,Russia,44.20N,38.01E
31224,1835-02-01 00:00:00,6.11,2.537,Novorossiysk,Russia,44.20N,38.01E
31225,1841-03-01 00:00:00,2.649,3.348,Novorossiysk,Russia,44.20N,38.01E
31226,1858-10-01 00:00:00,16.442,2.261,Novorossiysk,Russia,44.20N,38.01E
31227,1889-01-01 00:00:00,0.534,1.162,Novorossiysk,Russia,44.20N,38.01E
31228,1914-11-01,6.724,0.682,Novorossiysk,Russia,44.20N,38.01E
31229,1934-06-01,18.961,0.436,Novorossiysk,Russia,44.20N,38.01E
31230,1936-04-01,10.864,0.263,Novorossiysk,Russia,44.20N,38.01E
31231,1947-07-01,23.605,0.261,Novorossiysk,Russia,44.20N,38.01E
31232,1990-09-01,19.062,0.252,Novorossiysk,Russia,44.20N,38.01E
31233,2001-08-01,25.784,0.449,Novorossiysk,Russia,44.20N,38.01E
31234,2006-01-01,1.258,1.07,Novorossiysk,Russia,44.20N,38.01E
31235,2010-08-01,27.208,0.496,Novorossiysk,Russia,44.20N,38.01E
31236,1825-05-01 00:00:00,9.664,2.246,Novosibirsk,Russia,55.45N,82.20E
31237,1861-10-01 00:00:00,-0.673,1.139,Novosibirsk,Russia,55.45N,82.20E
31238,1874-03-01 00:00:00,-9.113,1.357,Novosibirsk,Russia,55.45N,82.20E
31239,1884-09-01 00:00:00,7.928,1.243,Novosibirsk,Russia,55.45N,82.20E
31240,1888-12-01 00:00:00,-19.925,1.582,Novosibirsk,Russia,55.45N,82.20E
31241,1900-12-01,-14.593,1.199,Novosibirsk,Russia,55.45N,82.20E
31242,1904-02-01,-13.359,2.488,Novosibirsk,Russia,55.45N,82.20E
31243,1906-07-01,15.891,0.702,Novosibirsk,Russia,55.45N,82.20E
31244,1907-10-01,-0.963,0.866,Novosibirsk,Russia,55.45N,82.20E
31245,1914-09-01,9.905,0.595,Novosibirsk,Russia,55.45N,82.20E
31246,1918-08-01,17.182,0.815,Novosibirsk,Russia,55.45N,82.20E
31247,1920-01-01,-17.529,1.115,Novosibirsk,Russia,55.45N,82.20E
31248,1923-07-01,19.982,0.957,Novosibirsk,Russia,55.45N,82.20E
31249,1926-05-01,5.058,0.647,Novosibirsk,Russia,55.45N,82.20E
31250,1933-03-01,-11.962,0.45,Novosibirsk,Russia,55.45N,82.20E
31251,1943-05-01,13.148,0.339,Novosibirsk,Russia,55.45N,82.20E
31252,1944-05-01,10.412,0.348,Novosibirsk,Russia,55.45N,82.20E
31253,1955-04-01,0.66,0.302,Novosibirsk,Russia,55.45N,82.20E
31254,1974-06-01,15.449,0.494,Novosibirsk,Russia,55.45N,82.20E
31255,1994-11-01,-5.721,0.316,Novosibirsk,Russia,55.45N,82.20E
31256,1780-11-01 00:00:00,-3.971,2.875,Novotroitsk,Russia,50.63N,59.58E
31259,1817-06-01 00:00:00,16.228,1.968,Novotroitsk,Russia,50.63N,59.58E
31260,1827-11-01 00:00:00,-3.332,2.106,Novotroitsk,Russia,50.63N,59.58E
31261,1855-11-01 00:00:00,-5.971,1.333,Novotroitsk,Russia,50.63N,59.58E
31262,1875-06-01 00:00:00,17.85,1.043,Novotroitsk,Russia,50.63N,59.58E
31263,1879-03-01 00:00:00,-6.038,5.064,Novotroitsk,Russia,50.63N,59.58E
31264,1885-10-01 00:00:00,3.927,0.748,Novotroitsk,Russia,50.63N,59.58E
31265,1888-09-01 00:00:00,13.12,0.554,Novotroitsk,Russia,50.63N,59.58E
31266,1898-12-01 00:00:00,-8.587,1.111,Novotroitsk,Russia,50.63N,59.58E
31267,1918-07-01,20.738,0.392,Novotroitsk,Russia,50.63N,59.58E
31268,1921-09-01,11.674,1.016,Novotroitsk,Russia,50.63N,59.58E
31269,1939-03-01,-7.724,0.499,Novotroitsk,Russia,50.63N,59.58E
31270,1948-12-01,-15.026,0.548,Novotroitsk,Russia,50.63N,59.58E
31271,1954-11-01,-2.582,0.597,Novotroitsk,Russia,50.63N,59.58E
31272,2008-10-01,6.536,0.362,Novotroitsk,Russia,50.63N,59.58E
31273,2013-01-01,-14.569,1.149,Novotroitsk,Russia,50.63N,59.58E
31276,1880-05-01 00:00:00,26.726,1.002,Nsukka,Nigeria,7.23N,7.30E
31277,1910-06-01,26.328,0.751,Nsukka,Nigeria,7.23N,7.30E
31278,1916-12-01,25.71,1.078,Nsukka,Nigeria,7.23N,7.30E
31279,1936-11-01,27.553,0.362,Nsukka,Nigeria,7.23N,7.30E
31280,1991-02-01,29.538,0.453,Nsukka,Nigeria,7.23N,7.30E
31281,1840-12-01 00:00:00,23.403,1.645,Nueva San Salvador,El Salvador,13.66N,90.00W
31282,1853-06-01 00:00:00,25.312,1.414,Nueva San Salvador,El Salvador,13.66N,90.00W
31283,1876-11-01 00:00:00,23.907,1.236,Nueva San Salvador,El Salvador,13.66N,90.00W
31284,1883-06-01 00:00:00,25.533,0.761,Nueva San Salvador,El Salvador,13.66N,90.00W
31285,1890-09-01 00:00:00,24.862,1.09,Nueva San Salvador,El Salvador,13.66N,90.00W
31286,1899-01-01 00:00:00,24.413,1.517,Nueva San Salvador,El Salvador,13.66N,90.00W
31287,1922-10-01,24.896,0.457,Nueva San Salvador,El Salvador,13.66N,90.00W
31288,1943-03-01,25.504,1.939,Nueva San Salvador,El Salvador,13.66N,90.00W
31289,1945-07-01,26.267,0.339,Nueva San Salvador,El Salvador,13.66N,90.00W
31290,1959-12-01,24.355,0.365,Nueva San Salvador,El Salvador,13.66N,90.00W
31291,1989-09-01,25.706,0.429,Nueva San Salvador,El Salvador,13.66N,90.00W
31292,2013-06-01,26.581,0.774,Nueva San Salvador,El Salvador,13.66N,90.00W
31293,1826-02-01 00:00:00,13.703,2.85,Nuevo Laredo,United States,28.13N,99.09W
31294,1830-11-01 00:00:00,19.187,2.536,Nuevo Laredo,United States,28.13N,99.09W
31295,1860-08-01 00:00:00,29.191,1.016,Nuevo Laredo,United States,28.13N,99.09W
31296,1899-07-01 00:00:00,29.654,0.485,Nuevo Laredo,United States,28.13N,99.09W
31297,1911-06-01,29.516,0.549,Nuevo Laredo,United States,28.13N,99.09W
31298,1931-09-01,28.524,0.226,Nuevo Laredo,United States,28.13N,99.09W
31299,1934-10-01,24.824,0.412,Nuevo Laredo,United States,28.13N,99.09W
31300,1939-10-01,23.546,0.216,Nuevo Laredo,United States,28.13N,99.09W
31301,1947-03-01,16.223,0.289,Nuevo Laredo,United States,28.13N,99.09W
31302,1948-04-01,24.009,0.171,Nuevo Laredo,United States,28.13N,99.09W
31303,1958-10-01,20.848,0.305,Nuevo Laredo,United States,28.13N,99.09W
31304,1988-04-01,22.744,0.234,Nuevo Laredo,United States,28.13N,99.09W
31305,1997-12-01,12.173,0.356,Nuevo Laredo,United States,28.13N,99.09W
31306,1839-03-01 00:00:00,0.225,2.094,Nukus,Uzbekistan,42.59N,58.91E
31307,1853-01-01 00:00:00,-5.756,1.993,Nukus,Uzbekistan,42.59N,58.91E
31308,1862-03-01 00:00:00,3.193,1.681,Nukus,Uzbekistan,42.59N,58.91E
31309,1870-12-01 00:00:00,-3.455,2.038,Nukus,Uzbekistan,42.59N,58.91E
31310,1890-02-01 00:00:00,-6.61,0.86,Nukus,Uzbekistan,42.59N,58.91E
31311,1891-04-01 00:00:00,12.038,1.694,Nukus,Uzbekistan,42.59N,58.91E
31312,1903-08-01,24.962,1.002,Nukus,Uzbekistan,42.59N,58.91E
31313,1949-09-01,16.844,0.39,Nukus,Uzbekistan,42.59N,58.91E
31314,1970-08-01,25.381,0.323,Nukus,Uzbekistan,42.59N,58.91E
31315,1975-03-01,5.01,0.201,Nukus,Uzbekistan,42.59N,58.91E
31316,1978-05-01,18.39,0.734,Nukus,Uzbekistan,42.59N,58.91E
31317,1988-04-01,15.107,0.754,Nukus,Uzbekistan,42.59N,58.91E
31318,1997-06-01,27.913,0.257,Nukus,Uzbekistan,42.59N,58.91E
31319,1851-11-01 00:00:00,13.027,2.044,Numazu,Japan,34.56N,138.16E
31320,1897-03-01 00:00:00,8.788,0.566,Numazu,Japan,34.56N,138.16E
31321,1898-08-01 00:00:00,26.507,0.481,Numazu,Japan,34.56N,138.16E
31322,1899-08-01 00:00:00,25.765,0.36,Numazu,Japan,34.56N,138.16E
31323,1908-01-01,6.846,0.376,Numazu,Japan,34.56N,138.16E
31324,1908-09-01,21.042,0.457,Numazu,Japan,34.56N,138.16E
31325,1918-05-01,16.835,0.221,Numazu,Japan,34.56N,138.16E
31326,1919-06-01,20.629,0.218,Numazu,Japan,34.56N,138.16E
31327,1925-01-01,5.77,0.509,Numazu,Japan,34.56N,138.16E
31328,1934-04-01,12.644,0.186,Numazu,Japan,34.56N,138.16E
31329,1935-10-01,18.395,0.198,Numazu,Japan,34.56N,138.16E
31330,1938-06-01,21.371,0.277,Numazu,Japan,34.56N,138.16E
31331,1945-06-01,21.113,0.306,Numazu,Japan,34.56N,138.16E
31332,1953-01-01,6.052,0.191,Numazu,Japan,34.56N,138.16E
31333,1961-06-01,21.775,0.361,Numazu,Japan,34.56N,138.16E
31334,1981-08-01,25.651,0.275,Numazu,Japan,34.56N,138.16E
31337,1756-02-01 00:00:00,0.955,4.74,Nuremberg,Germany,49.03N,12.24E
31338,1756-04-01 00:00:00,6.936,2.559,Nuremberg,Germany,49.03N,12.24E
31339,1761-07-01 00:00:00,18.128,6.935,Nuremberg,Germany,49.03N,12.24E
31340,1805-06-01 00:00:00,14.529,3.102,Nuremberg,Germany,49.03N,12.24E
31341,1811-10-01 00:00:00,11.026,5.8,Nuremberg,Germany,49.03N,12.24E
31342,1829-06-01 00:00:00,14.213,2.519,Nuremberg,Germany,49.03N,12.24E
31343,1831-03-01 00:00:00,3.785,4.336,Nuremberg,Germany,49.03N,12.24E
31344,1890-10-01 00:00:00,6.263,0.483,Nuremberg,Germany,49.03N,12.24E
31345,1903-06-01,15.119,0.381,Nuremberg,Germany,49.03N,12.24E
31346,1904-01-01,-3.087,0.93,Nuremberg,Germany,49.03N,12.24E
31347,1918-09-01,13.554,0.279,Nuremberg,Germany,49.03N,12.24E
31348,1924-10-01,8.488,0.358,Nuremberg,Germany,49.03N,12.24E
31349,1934-11-01,3.009,0.464,Nuremberg,Germany,49.03N,12.24E
31350,1978-02-01,-2.807,0.238,Nuremberg,Germany,49.03N,12.24E
31351,1979-09-01,13.514,0.142,Nuremberg,Germany,49.03N,12.24E
31352,1992-12-01,-0.523,0.519,Nuremberg,Germany,49.03N,12.24E
31354,1772-12-01 00:00:00,1.083,3.358,Nyíregyháza,Hungary,47.42N,22.50E
31355,1786-06-01 00:00:00,18.362,1.635,Nyíregyháza,Hungary,47.42N,22.50E
31356,1794-08-01 00:00:00,18.798,2.676,Nyíregyháza,Hungary,47.42N,22.50E
31357,1835-10-01 00:00:00,8.994,1.297,Nyíregyháza,Hungary,47.42N,22.50E
31358,1842-01-01 00:00:00,-6.489,2.022,Nyíregyháza,Hungary,47.42N,22.50E
31359,1850-07-01 00:00:00,19.753,1.414,Nyíregyháza,Hungary,47.42N,22.50E
31360,1866-10-01 00:00:00,6.668,0.486,Nyíregyháza,Hungary,47.42N,22.50E
31361,1882-12-01 00:00:00,0.627,0.467,Nyíregyháza,Hungary,47.42N,22.50E
31362,1891-03-01 00:00:00,3.353,1.121,Nyíregyháza,Hungary,47.42N,22.50E
31363,1903-10-01,10.032,0.395,Nyíregyháza,Hungary,47.42N,22.50E
31364,1910-08-01,18.767,0.173,Nyíregyháza,Hungary,47.42N,22.50E
31365,1923-04-01,8.392,0.365,Nyíregyháza,Hungary,47.42N,22.50E
31366,1924-12-01,-1.621,0.715,Nyíregyháza,Hungary,47.42N,22.50E
31367,1934-05-01,17.223,0.217,Nyíregyháza,Hungary,47.42N,22.50E
31368,1954-11-01,3.894,0.421,Nyíregyháza,Hungary,47.42N,22.50E
31369,1959-06-01,17.939,0.343,Nyíregyháza,Hungary,47.42N,22.50E
31370,1979-05-01,16.352,0.198,Nyíregyháza,Hungary,47.42N,22.50E
31371,1980-08-01,18.313,0.305,Nyíregyháza,Hungary,47.42N,22.50E
31372,1988-09-01,15.25,0.222,Nyíregyháza,Hungary,47.42N,22.50E
31373,1990-03-01,8.474,0.369,Nyíregyháza,Hungary,47.42N,22.50E
31374,2001-05-01,16.53,0.357,Nyíregyháza,Hungary,47.42N,22.50E
31375,2005-07-01,20.801,0.365,Nyíregyháza,Hungary,47.42N,22.50E
31376,1870-08-01 00:00:00,23.951,1.612,Nzérékoré,Guinea,7.23N,8.92W
31377,1896-02-01 00:00:00,25.512,0.696,Nzérékoré,Guinea,7.23N,8.92W
31378,1907-12-01,23.703,0.765,Nzérékoré,Guinea,7.23N,8.92W
31379,1912-12-01,24.278,0.557,Nzérékoré,Guinea,7.23N,8.92W
31380,1928-11-01,24.863,0.7,Nzérékoré,Guinea,7.23N,8.92W
31381,1940-05-01,26.422,0.42,Nzérékoré,Guinea,7.23N,8.92W
31382,1950-12-01,24.262,0.453,Nzérékoré,Guinea,7.23N,8.92W
31383,1952-06-01,24.945,0.237,Nzérékoré,Guinea,7.23N,8.92W
31384,1958-04-01,26.059,0.279,Nzérékoré,Guinea,7.23N,8.92W
31385,1961-11-01,25.123,0.233,Nzérékoré,Guinea,7.23N,8.92W
31386,1969-06-01,25.109,0.403,Nzérékoré,Guinea,7.23N,8.92W
31387,2002-04-01,26.728,0.425,Nzérékoré,Guinea,7.23N,8.92W
31388,1858-12-01 00:00:00,6.475,2.436,Oakland,United States,37.78N,122.03W
31389,1868-10-01 00:00:00,15.998,1.405,Oakland,United States,37.78N,122.03W
31390,1886-09-01 00:00:00,18.804,0.419,Oakland,United States,37.78N,122.03W
31391,1902-08-01,19.624,0.644,Oakland,United States,37.78N,122.03W
31392,1905-01-01,9.014,0.637,Oakland,United States,37.78N,122.03W
31393,1944-10-01,16.661,0.261,Oakland,United States,37.78N,122.03W
31394,1948-09-01,18.31,0.358,Oakland,United States,37.78N,122.03W
31395,1970-05-01,17.085,0.207,Oakland,United States,37.78N,122.03W
31396,2006-08-01,19.591,0.482,Oakland,United States,37.78N,122.03W
31397,1852-09-01 00:00:00,18.871,1.294,Oaxaca,Mexico,16.87N,97.12W
31398,1890-11-01 00:00:00,16.953,1.107,Oaxaca,Mexico,16.87N,97.12W
31399,1901-02-01,17.967,1.215,Oaxaca,Mexico,16.87N,97.12W
31400,1906-09-01,19.572,0.556,Oaxaca,Mexico,16.87N,97.12W
31401,1927-10-01,18.727,0.362,Oaxaca,Mexico,16.87N,97.12W
31402,1929-03-01,20.717,0.361,Oaxaca,Mexico,16.87N,97.12W
31403,1932-12-01,18.063,0.545,Oaxaca,Mexico,16.87N,97.12W
31404,1950-04-01,21.008,1.132,Oaxaca,Mexico,16.87N,97.12W
31405,1973-07-01,20.211,0.239,Oaxaca,Mexico,16.87N,97.12W
31406,1994-01-01,18.21,0.349,Oaxaca,Mexico,16.87N,97.12W
31407,1996-02-01,19.085,0.653,Oaxaca,Mexico,16.87N,97.12W
31408,1764-06-01 00:00:00,15.304,3.457,Oberhausen,Germany,50.63N,6.34E
31409,1775-12-01 00:00:00,1.73,2.115,Oberhausen,Germany,50.63N,6.34E
31410,1785-07-01 00:00:00,17.153,4.754,Oberhausen,Germany,50.63N,6.34E
31411,1802-05-01 00:00:00,12.048,2.67,Oberhausen,Germany,50.63N,6.34E
31412,1811-06-01 00:00:00,17.776,3.985,Oberhausen,Germany,50.63N,6.34E
31413,1830-02-01 00:00:00,-2.584,1.743,Oberhausen,Germany,50.63N,6.34E
31414,1850-08-01 00:00:00,15.834,1.028,Oberhausen,Germany,50.63N,6.34E
31415,1874-08-01 00:00:00,15.463,0.561,Oberhausen,Germany,50.63N,6.34E
31416,1910-07-01,15.685,0.261,Oberhausen,Germany,50.63N,6.34E
31417,1929-09-01,16.753,0.291,Oberhausen,Germany,50.63N,6.34E
31418,1931-10-01,7.967,0.317,Oberhausen,Germany,50.63N,6.34E
31419,1939-03-01,3.5,0.249,Oberhausen,Germany,50.63N,6.34E
31420,1943-09-01,13.767,0.303,Oberhausen,Germany,50.63N,6.34E
31421,1955-08-01,17.676,0.284,Oberhausen,Germany,50.63N,6.34E
31422,1960-02-01,2.468,0.315,Oberhausen,Germany,50.63N,6.34E
31423,1965-10-01,9.532,0.175,Oberhausen,Germany,50.63N,6.34E
31424,1967-12-01,0.99,0.203,Oberhausen,Germany,50.63N,6.34E
31425,1999-04-01,9.361,0.19,Oberhausen,Germany,50.63N,6.34E
31426,1848-04-01 00:00:00,3.667,1.667,Obihiro,Japan,42.59N,144.00E
31427,1854-05-01 00:00:00,8.18,1.664,Obihiro,Japan,42.59N,144.00E
31428,1870-07-01 00:00:00,16.532,1.916,Obihiro,Japan,42.59N,144.00E
31429,1871-06-01 00:00:00,10.706,2.537,Obihiro,Japan,42.59N,144.00E
31430,1875-01-01 00:00:00,-5.518,1.638,Obihiro,Japan,42.59N,144.00E
31431,1897-08-01 00:00:00,18.091,0.584,Obihiro,Japan,42.59N,144.00E
31432,1963-03-01,-0.541,0.304,Obihiro,Japan,42.59N,144.00E
31433,1977-01-01,-8.309,0.568,Obihiro,Japan,42.59N,144.00E
31434,1977-08-01,17.461,0.579,Obihiro,Japan,42.59N,144.00E
31435,1984-12-01,-1.945,0.375,Obihiro,Japan,42.59N,144.00E
31436,1995-11-01,6.257,0.262,Obihiro,Japan,42.59N,144.00E
31438,1759-02-01 00:00:00,-7.135,5.635,Obninsk,Russia,55.45N,36.85E
31439,1765-12-01 00:00:00,-7.185,2.618,Obninsk,Russia,55.45N,36.85E
31440,1773-12-01 00:00:00,-4.323,3.948,Obninsk,Russia,55.45N,36.85E
31441,1792-01-01 00:00:00,-13.811,3.29,Obninsk,Russia,55.45N,36.85E
31442,1801-02-01 00:00:00,-9.869,2.261,Obninsk,Russia,55.45N,36.85E
31443,1831-02-01 00:00:00,-8.043,6.311,Obninsk,Russia,55.45N,36.85E
31444,1831-11-01 00:00:00,-2.923,6.106,Obninsk,Russia,55.45N,36.85E
31445,1849-06-01 00:00:00,14.677,1.981,Obninsk,Russia,55.45N,36.85E
31446,1852-08-01 00:00:00,16.264,1.378,Obninsk,Russia,55.45N,36.85E
31447,1866-05-01 00:00:00,10.576,1.251,Obninsk,Russia,55.45N,36.85E
31448,1868-05-01 00:00:00,10.78,1.679,Obninsk,Russia,55.45N,36.85E
31449,1871-10-01 00:00:00,1.452,0.703,Obninsk,Russia,55.45N,36.85E
31450,1873-12-01 00:00:00,-4.839,1.014,Obninsk,Russia,55.45N,36.85E
31451,1883-12-01 00:00:00,-4.872,0.786,Obninsk,Russia,55.45N,36.85E
31452,1884-03-01 00:00:00,-6.714,0.75,Obninsk,Russia,55.45N,36.85E
31453,1902-04-01,0.79,0.502,Obninsk,Russia,55.45N,36.85E
31454,1915-12-01,-9.958,0.979,Obninsk,Russia,55.45N,36.85E
31455,1945-05-01,8.387,0.781,Obninsk,Russia,55.45N,36.85E
31456,1960-09-01,9.942,0.263,Obninsk,Russia,55.45N,36.85E
31457,1980-12-01,-4.957,0.195,Obninsk,Russia,55.45N,36.85E
31458,1986-02-01,-15.167,0.379,Obninsk,Russia,55.45N,36.85E
31459,1858-02-01 00:00:00,26.987,1.156,Obosi,Nigeria,5.63N,6.46E
31462,1898-02-01 00:00:00,26.513,0.528,Obosi,Nigeria,5.63N,6.46E
31463,1913-11-01,27.183,0.597,Obosi,Nigeria,5.63N,6.46E
31464,1915-10-01,25.774,0.96,Obosi,Nigeria,5.63N,6.46E
31465,1952-11-01,26.965,0.213,Obosi,Nigeria,5.63N,6.46E
31466,1963-06-01,26.927,0.463,Obosi,Nigeria,5.63N,6.46E
31467,1984-07-01,26.071,0.427,Obosi,Nigeria,5.63N,6.46E
31468,2009-03-01,29.932,0.405,Obosi,Nigeria,5.63N,6.46E
31469,1840-10-01 00:00:00,24.524,1.758,Obregon,Mexico,28.13N,110.00W
31470,1844-12-01 00:00:00,15.399,1.987,Obregon,Mexico,28.13N,110.00W
31471,1853-10-01 00:00:00,25.989,2.128,Obregon,Mexico,28.13N,110.00W
