CountryName,CountryCode,Year,Food production index (2004-2006 = 100)
Malta,MLT,1971,59.47
Marshall Islands,MHL,1971,16.79
Mauritania,MRT,1971,61.06
Mauritius,MUS,1971,77.54
Mexico,MEX,1971,37
"Micronesia, Fed. Sts.",FSM,1971,91.74
Moldova,MDA,1971,92.24
Mongolia,MNG,1971,100.01
Morocco,MAR,1971,40.38
Mozambique,MOZ,1971,68.35
Myanmar,MMR,1971,26.5
Namibia,NAM,1971,92.39
Nepal,NPL,1971,33.53
Netherlands,NLD,1971,65.37
New Caledonia,NCL,1971,84.29
New Zealand,NZL,1971,51.96
Nicaragua,NIC,1971,52.03
Niger,NER,1971,34.46
Nigeria,NGA,1971,29.81
Norway,NOR,1971,86.28
Oman,OMN,1971,13.53
Pakistan,PAK,1971,29.94
Panama,PAN,1971,69.91
Papua New Guinea,PNG,1971,46.15
Paraguay,PRY,1971,28.16
Peru,PER,1971,42.09
Philippines,PHL,1971,36.44
Poland,POL,1971,83.99
Portugal,PRT,1971,73.44
Puerto Rico,PRI,1971,149.13
Qatar,QAT,1971,22.12
Romania,ROM,1971,78.65
Russian Federation,RUS,1971,91.55
Rwanda,RWA,1971,45.75
Samoa,WSM,1971,99.42
Sao Tome and Principe,STP,1971,78.26
Saudi Arabia,SAU,1971,16.86
Senegal,SEN,1971,71.96
Seychelles,SYC,1971,127.13
Sierra Leone,SLE,1971,44.37
Singapore,SGP,1971,752.23
Solomon Islands,SLB,1971,39.01
Somalia,SOM,1971,64.08
South Africa,ZAF,1971,58.29
Spain,ESP,1971,49.1
Sri Lanka,LKA,1971,56.65
St. Kitts and Nevis,KNA,1971,184.05
St. Lucia,LCA,1971,181.32
St. Vincent and the Grenadines,VCT,1971,89.29
Sudan,SDN,1971,28.94
Suriname,SUR,1971,80.67
Swaziland,SWZ,1971,51.35
Sweden,SWE,1971,91.91
Switzerland,CHE,1971,89.16
Syrian Arab Republic,SYR,1971,19.09
Tanzania,TZA,1971,34.69
Thailand,THA,1971,37.03
Timor-Leste,TMP,1971,97.31
Togo,TGO,1971,48.52
Tonga,TON,1971,114.16
Trinidad and Tobago,TTO,1971,111.42
Tunisia,TUN,1971,44.33
Turkey,TUR,1971,46.65
Tuvalu,TUV,1971,79.82
Uganda,UGA,1971,55.24
United Arab Emirates,ARE,1971,6
United Kingdom,GBR,1971,83.67
United States,USA,1971,58.21
Uruguay,URY,1971,49.37
Vanuatu,VUT,1971,76.04
"Venezuela, RB",VEN,1971,40.77
Vietnam,VNM,1971,24.27
Virgin Islands (U.S.),VIR,1971,126.8
West Bank and Gaza,WBG,1971,101.49
"Yemen, Rep.",YEM,1971,31.19
Zambia,ZMB,1971,43.77
Zimbabwe,ZWE,1971,71.77
Arab World,ARB,1972,32.06970732
Caribbean small states,CSS,1972,78.37398969
East Asia & Pacific (all income levels),EAS,1972,27.59956673
East Asia & Pacific (developing only),EAP,1972,23.05435921
Euro area,EMU,1972,75.19801362
European Union,EUU,1972,78.96508634
Fragile and conflict affected situations,FCS,1972,41.38489653
Heavily indebted poor countries (HIPC),HPC,1972,44.663007
High income,HIC,1972,64.02532489
High income: nonOECD,NOC,1972,44.06217055
High income: OECD,OEC,1972,66.24376311
Latin America & Caribbean (all income levels),LCN,1972,34.67366099
Latin America & Caribbean (developing only),LAC,1972,32.47692755
Least developed countries: UN classification,LDC,1972,41.61664721
Low & middle income,LMY,1972,30.87870447
Low income,LIC,1972,48.85688986
Lower middle income,LMC,1972,33.53415125
Middle East & North Africa (all income levels),MEA,1972,29.09677988
Middle East & North Africa (developing only),MNA,1972,29.49012488
Middle income,MIC,1972,29.91666374
North America,NAC,1972,56.3756174
OECD members,OED,1972,63.8053955
Other small states,OSS,1972,70.91670431
Pacific island small states,PSS,1972,63.46708153
Small states,SST,1972,72.55323047
South Asia,SAS,1972,37.20817756
Sub-Saharan Africa (all income levels),SSF,1972,40.78070241
Sub-Saharan Africa (developing only),SSA,1972,40.76975012
Upper middle income,UMC,1972,27.72145037
World,WLD,1972,41.50452282
Afghanistan,AFG,1972,68.23
Albania,ALB,1972,42.09
Algeria,DZA,1972,35.07
American Samoa,ASM,1972,71.8
Angola,AGO,1972,36.94
Antigua and Barbuda,ATG,1972,66.06
Argentina,ARG,1972,42.65
Armenia,ARM,1972,70.18
Australia,AUS,1972,58.23
Austria,AUT,1972,75.57
Azerbaijan,AZE,1972,88.28
"Bahamas, The",BHS,1972,51.76
Bahrain,BHR,1972,60.63
Bangladesh,BGD,1972,40.34
Barbados,BRB,1972,110.13
Belarus,BLR,1972,81.93
Belgium,BEL,1972,103.47
Belize,BLZ,1972,25.07
Benin,BEN,1972,27.18
Bermuda,BMU,1972,102.22
Bhutan,BTN,1972,42.42
Bolivia,BOL,1972,33.36
Bosnia and Herzegovina,BIH,1972,70.99
Botswana,BWA,1972,86.07
Brazil,BRA,1972,25.37
Brunei Darussalam,BRN,1972,20.89
Bulgaria,BGR,1972,167.05
Burkina Faso,BFA,1972,25.95
Burundi,BDI,1972,71.07
Cabo Verde,CPV,1972,22.79
Cambodia,KHM,1972,37.43
Cameroon,CMR,1972,40.18
Canada,CAN,1972,48.25
Cayman Islands,CYM,1972,234.64
Central African Republic,CAF,1972,39.88
Chad,TCD,1972,41.11
Chile,CHL,1972,31.54
China,CHN,1972,20.65
Colombia,COL,1972,38.13
Comoros,COM,1972,52.68
"Congo, Dem. Rep.",ZAR,1972,72.95
"Congo, Rep.",COG,1972,47.16
Costa Rica,CRI,1972,32.02
Cote d'Ivoire,CIV,1972,28.51
Croatia,HRV,1972,113.32
Cuba,CUB,1972,98.13
Cyprus,CYP,1972,95.59
Czech Republic,CZE,1972,96.11
Denmark,DNK,1972,65.25
Djibouti,DJI,1972,22.17
Dominica,DMA,1972,98.8
Dominican Republic,DOM,1972,59.33
Ecuador,ECU,1972,31.94
"Egypt, Arab Rep.",EGY,1972,27.09
El Salvador,SLV,1972,50.76
Equatorial Guinea,GNQ,1972,62.21
Eritrea,ERI,1972,73.36
Estonia,EST,1972,94.28
Ethiopia,ETH,1972,83.6
Faeroe Islands,FRO,1972,94.24
Fiji,FJI,1972,65.27
Finland,FIN,1972,95.89
France,FRA,1972,82.17
French Polynesia,PYF,1972,93.99
Gabon,GAB,1972,56.6
"Gambia, The",GMB,1972,76.74
Georgia,GEO,1972,97.02
Germany,DEU,1972,87.32
Ghana,GHA,1972,35.08
Greece,GRC,1972,68.19
Greenland,GRL,1972,50.87
Grenada,GRD,1972,147.68
Guam,GUM,1972,54.27
Guatemala,GTM,1972,30.75
Guinea,GIN,1972,42.02
Guinea-Bissau,GNB,1972,32.07
Guyana,GUY,1972,70.02
Haiti,HTI,1972,86.12
Honduras,HND,1972,56.26
"Hong Kong SAR, China",HKG,1972,214.41
Hungary,HUN,1972,93.49
Iceland,ISL,1972,94.47
India,IND,1972,37.41
Indonesia,IDN,1972,27.85
"Iran, Islamic Rep.",IRN,1972,22.16
Iraq,IRQ,1972,75.78
Ireland,IRL,1972,61.3
Israel,ISR,1972,48.82
Italy,ITA,1972,80.32
Jamaica,JAM,1972,80.22
Japan,JPN,1972,95.86
Jordan,JOR,1972,25.07
Kazakhstan,KAZ,1972,95
Kenya,KEN,1972,33.25
Kiribati,KIR,1972,42.12
"Korea, Dem. Rep.",PRK,1972,49.67
"Korea, Rep.",KOR,1972,36.43
Kuwait,KWT,1972,16.37
Kyrgyz Republic,KGZ,1972,94.74
Lao PDR,LAO,1972,25.52
Latvia,LVA,1972,88.67
Lebanon,LBN,1972,48.17
Lesotho,LSO,1972,68.14
Liberia,LBR,1972,64.26
Libya,LBY,1972,35.06
Liechtenstein,LIE,1972,42.53
Lithuania,LTU,1972,85.54
Luxembourg,LUX,1972,100.08
"Macao SAR, China",MAC,1972,55.96
Madagascar,MDG,1972,60.63
Malawi,MWI,1972,36.43
Malaysia,MYS,1972,16.05
Maldives,MDV,1972,73.87
Mali,MLI,1972,33.11
Malta,MLT,1972,61.23
Marshall Islands,MHL,1972,58.6
Mauritania,MRT,1972,58.08
Mauritius,MUS,1972,90.63
Mexico,MEX,1972,38.92
"Micronesia, Fed. Sts.",FSM,1972,92.34
Moldova,MDA,1972,101.94
Mongolia,MNG,1972,105.71
Morocco,MAR,1972,37.44
Mozambique,MOZ,1972,70.09
Myanmar,MMR,1972,24.91
Namibia,NAM,1972,103.13
Nepal,NPL,1972,32.2
Netherlands,NLD,1972,65.04
New Caledonia,NCL,1972,88.6
New Zealand,NZL,1972,54.08
Nicaragua,NIC,1972,53.7
Niger,NER,1972,34.4
Nigeria,NGA,1972,26.43
Norway,NOR,1972,87.78
Oman,OMN,1972,15.23
Pakistan,PAK,1972,30.76
Panama,PAN,1972,69.03
Papua New Guinea,PNG,1972,47.48
Paraguay,PRY,1972,28.26
Peru,PER,1972,40.39
Philippines,PHL,1972,35.88
Poland,POL,1972,88.86
Portugal,PRT,1972,76.06
Puerto Rico,PRI,1972,147.92
Qatar,QAT,1972,22.9
Romania,ROM,1972,88.87
Russian Federation,RUS,1972,97.18
Rwanda,RWA,1972,45.02
Samoa,WSM,1972,94.68
Sao Tome and Principe,STP,1972,75.73
Saudi Arabia,SAU,1972,11
Senegal,SEN,1972,47.21
Seychelles,SYC,1972,152.82
Sierra Leone,SLE,1972,45.13
Singapore,SGP,1972,863.12
Solomon Islands,SLB,1972,38.16
Somalia,SOM,1972,68.26
South Africa,ZAF,1972,62.44
Spain,ESP,1972,53.84
Sri Lanka,LKA,1972,55.81
St. Kitts and Nevis,KNA,1972,168.98
St. Lucia,LCA,1972,183.62
St. Vincent and the Grenadines,VCT,1972,84.19
Sudan,SDN,1972,29.58
Suriname,SUR,1972,74.2
Swaziland,SWZ,1972,55.8
Sweden,SWE,1972,92.57
Switzerland,CHE,1972,86.46
Syrian Arab Republic,SYR,1972,25.25
Tanzania,TZA,1972,34.87
Thailand,THA,1972,35.59
Timor-Leste,TMP,1972,101.18
Togo,TGO,1972,46.26
Tonga,TON,1972,121.83
Trinidad and Tobago,TTO,1972,119.65
Tunisia,TUN,1972,35.8
Turkey,TUR,1972,48.16
Tuvalu,TUV,1972,43.8
Uganda,UGA,1972,56.59
United Arab Emirates,ARE,1972,5.83
United Kingdom,GBR,1972,85.05
United States,USA,1972,57.38
Uruguay,URY,1972,47.99
Vanuatu,VUT,1972,59.07
"Venezuela, RB",VEN,1972,41.15
Vietnam,VNM,1972,24.87
Virgin Islands (U.S.),VIR,1972,114.37
West Bank and Gaza,WBG,1972,100.9
"Yemen, Rep.",YEM,1972,30.08
Zambia,ZMB,1972,50.7
Zimbabwe,ZWE,1972,82.33
Arab World,ARB,1973,30.99060226
Caribbean small states,CSS,1973,75.36555065
East Asia & Pacific (all income levels),EAS,1973,29.51815791
East Asia & Pacific (developing only),EAP,1973,24.9799474
Euro area,EMU,1973,80.36676201
European Union,EUU,1973,83.44908559
Fragile and conflict affected situations,FCS,1973,40.94896343
Heavily indebted poor countries (HIPC),HPC,1973,45.11695118
High income,HIC,1973,66.73088329
High income: nonOECD,NOC,1973,45.43025263
High income: OECD,OEC,1973,69.09795075
Latin America & Caribbean (all income levels),LCN,1973,35.12863695
Latin America & Caribbean (developing only),LAC,1973,32.84965104
Least developed countries: UN classification,LDC,1973,42.79512216
Low & middle income,LMY,1973,32.16160121
Low income,LIC,1973,48.74352027
Lower middle income,LMC,1973,35.44253288
Middle East & North Africa (all income levels),MEA,1973,28.52615034
Middle East & North Africa (developing only),MNA,1973,28.68861209
Middle income,MIC,1973,31.27427686
North America,NAC,1973,57.69313748
OECD members,OED,1973,66.23385004
Other small states,OSS,1973,72.22750977
Pacific island small states,PSS,1973,65.74325133
Small states,SST,1973,72.53638945
South Asia,SAS,1973,40.02870102
Sub-Saharan Africa (all income levels),SSF,1973,40.35675781
Sub-Saharan Africa (developing only),SSA,1973,40.34434926
Upper middle income,UMC,1973,28.74483861
World,WLD,1973,43.24348247
Afghanistan,AFG,1973,73.56
Albania,ALB,1973,45.18
Algeria,DZA,1973,33.48
American Samoa,ASM,1973,70.62
Angola,AGO,1973,39.13
Antigua and Barbuda,ATG,1973,63.31
Argentina,ARG,1973,44.19
Armenia,ARM,1973,75.64
Australia,AUS,1973,62.53
Austria,AUT,1973,79.75
Azerbaijan,AZE,1973,92.54
"Bahamas, The",BHS,1973,67.28
Bahrain,BHR,1973,62.69
Bangladesh,BGD,1973,44.68
Barbados,BRB,1973,108.93
Belarus,BLR,1973,86.55
Belgium,BEL,1973,101.1
Belize,BLZ,1973,27.38
Benin,BEN,1973,28.1
Bermuda,BMU,1973,94.8
Bhutan,BTN,1973,43.33
Bolivia,BOL,1973,35.33
Bosnia and Herzegovina,BIH,1973,73.26
Botswana,BWA,1973,81.72
Brazil,BRA,1973,25.35
Brunei Darussalam,BRN,1973,24.11
Bulgaria,BGR,1973,167.26
Burkina Faso,BFA,1973,23.27
Burundi,BDI,1973,80.11
Cabo Verde,CPV,1973,22.05
Cambodia,KHM,1973,27.25
Cameroon,CMR,1973,41.31
Canada,CAN,1973,48.31
Cayman Islands,CYM,1973,235.73
Central African Republic,CAF,1973,41.27
Chad,TCD,1973,38.05
Chile,CHL,1973,28.78
China,CHN,1973,22.43
Colombia,COL,1973,38.43
Comoros,COM,1973,52.66
"Congo, Dem. Rep.",ZAR,1973,75.35
"Congo, Rep.",COG,1973,48.55
Costa Rica,CRI,1973,33.21
Cote d'Ivoire,CIV,1973,30.54
Croatia,HRV,1973,89.6
Cuba,CUB,1973,102.99
Cyprus,CYP,1973,78.93
Czech Republic,CZE,1973,88.38
Denmark,DNK,1973,66.41
Djibouti,DJI,1973,22.16
Dominica,DMA,1973,90.38
Dominican Republic,DOM,1973,61.7
Ecuador,ECU,1973,31.86
"Egypt, Arab Rep.",EGY,1973,27.32
El Salvador,SLV,1973,56.21
Equatorial Guinea,GNQ,1973,67.78
Eritrea,ERI,1973,83.5
Estonia,EST,1973,93.46
Ethiopia,ETH,1973,86.18
Faeroe Islands,FRO,1973,92.87
Fiji,FJI,1973,68.16
Finland,FIN,1973,90.72
France,FRA,1973,90.42
French Polynesia,PYF,1973,80.04
Gabon,GAB,1973,56.84
"Gambia, The",GMB,1973,88.85
Georgia,GEO,1973,112.79
Germany,DEU,1973,88.98
Ghana,GHA,1973,35.43
Greece,GRC,1973,70.6
Greenland,GRL,1973,65.75
Grenada,GRD,1973,141.73
Guam,GUM,1973,57.14
Guatemala,GTM,1973,32.1
Guinea,GIN,1973,42.57
Guinea-Bissau,GNB,1973,31.19
Guyana,GUY,1973,68.2
Haiti,HTI,1973,87.17
Honduras,HND,1973,54.24
"Hong Kong SAR, China",HKG,1973,179.29
Hungary,HUN,1973,98.21
Iceland,ISL,1973,96.67
India,IND,1973,40.39
Indonesia,IDN,1973,30.29
"Iran, Islamic Rep.",IRN,1973,23.06
Iraq,IRQ,1973,64.82
Ireland,IRL,1973,59.2
Israel,ISR,1973,49.1
Italy,ITA,1973,88.16
Jamaica,JAM,1973,75.35
Japan,JPN,1973,95.85
Jordan,JOR,1973,16.35
Kazakhstan,KAZ,1973,93.71
Kenya,KEN,1973,34.54
Kiribati,KIR,1973,53.97
"Korea, Dem. Rep.",PRK,1973,53.13
"Korea, Rep.",KOR,1973,37.83
Kuwait,KWT,1973,16.68
Kyrgyz Republic,KGZ,1973,99.44
Lao PDR,LAO,1973,26.27
Latvia,LVA,1973,90
Lebanon,LBN,1973,43.76
Lesotho,LSO,1973,79.42
Liberia,LBR,1973,65.29
Libya,LBY,1973,41.87
Liechtenstein,LIE,1973,41.64
Lithuania,LTU,1973,94.19
Luxembourg,LUX,1973,95.83
"Macao SAR, China",MAC,1973,57.62
Madagascar,MDG,1973,60.98
Malawi,MWI,1973,38.87
Malaysia,MYS,1973,16.58
Maldives,MDV,1973,77.38
Mali,MLI,1973,30.31
Malta,MLT,1973,63.73
Marshall Islands,MHL,1973,135.64
Mauritania,MRT,1973,51.17
Mauritius,MUS,1973,90.19
Mexico,MEX,1973,39.98
"Micronesia, Fed. Sts.",FSM,1973,91.16
Moldova,MDA,1973,99.1
Mongolia,MNG,1973,106.55
Morocco,MAR,1973,35.12
Mozambique,MOZ,1973,74.17
Myanmar,MMR,1973,27.22
Namibia,NAM,1973,106.33
Nepal,NPL,1973,35.52
Netherlands,NLD,1973,67.74
New Caledonia,NCL,1973,84.91
New Zealand,NZL,1973,54.29
Nicaragua,NIC,1973,54.34
Niger,NER,1973,25.3
Nigeria,NGA,1973,27.57
Norway,NOR,1973,88.58
Oman,OMN,1973,15.76
Pakistan,PAK,1973,31.78
Panama,PAN,1973,69.66
Papua New Guinea,PNG,1973,47.74
Paraguay,PRY,1973,28.34
Peru,PER,1973,40.64
Philippines,PHL,1973,37.67
Poland,POL,1973,95.08
Portugal,PRT,1973,80.22
Puerto Rico,PRI,1973,140.47
Qatar,QAT,1973,11.06
Romania,ROM,1973,85.98
Russian Federation,RUS,1973,90.79
Rwanda,RWA,1973,46.92
Samoa,WSM,1973,92.44
Sao Tome and Principe,STP,1973,79.24
Saudi Arabia,SAU,1973,14.27
Senegal,SEN,1973,55.29
Seychelles,SYC,1973,142.74
Sierra Leone,SLE,1973,44.79
Singapore,SGP,1973,858.82
Solomon Islands,SLB,1973,39.09
Somalia,SOM,1973,64.98
South Africa,ZAF,1973,53.03
Spain,ESP,1973,59.92
Sri Lanka,LKA,1973,54.48
St. Kitts and Nevis,KNA,1973,150.99
St. Lucia,LCA,1973,170.18
St. Vincent and the Grenadines,VCT,1973,86.38
Sudan,SDN,1973,30.26
Suriname,SUR,1973,86.32
Swaziland,SWZ,1973,54.51
Sweden,SWE,1973,90.76
Switzerland,CHE,1973,93.66
Syrian Arab Republic,SYR,1973,16.78
Tanzania,TZA,1973,36.84
Thailand,THA,1973,42.22
Timor-Leste,TMP,1973,102.47
Togo,TGO,1973,47.11
Tonga,TON,1973,113.31
Trinidad and Tobago,TTO,1973,104.16
Tunisia,TUN,1973,43.68
Turkey,TUR,1973,44.71
Tuvalu,TUV,1973,39.55
Uganda,UGA,1973,55.83
United Arab Emirates,ARE,1973,6.67
United Kingdom,GBR,1973,87.62
United States,USA,1973,58.85
Uruguay,URY,1973,48.26
Vanuatu,VUT,1973,65.89
"Venezuela, RB",VEN,1973,42.4
Vietnam,VNM,1973,25.41
Virgin Islands (U.S.),VIR,1973,122.79
West Bank and Gaza,WBG,1973,104.93
"Yemen, Rep.",YEM,1973,32.56
Zambia,ZMB,1973,45.82
Zimbabwe,ZWE,1973,67
Arab World,ARB,1974,33.86809596
Caribbean small states,CSS,1974,79.37722217
East Asia & Pacific (all income levels),EAS,1974,29.64491138
East Asia & Pacific (developing only),EAP,1974,25.31684678
Euro area,EMU,1974,82.37835507
European Union,EUU,1974,85.70844672
Fragile and conflict affected situations,FCS,1974,44.06257876
Heavily indebted poor countries (HIPC),HPC,1974,47.21562316
High income,HIC,1974,68.13152368
High income: nonOECD,NOC,1974,48.56402484
High income: OECD,OEC,1974,70.30599403
Latin America & Caribbean (all income levels),LCN,1974,37.04478681
Latin America & Caribbean (developing only),LAC,1974,34.31345868
Least developed countries: UN classification,LDC,1974,43.64562154
Low & middle income,LMY,1974,32.94648216
Low income,LIC,1974,50.2157258
Lower middle income,LMC,1974,36.03905604
Middle East & North Africa (all income levels),MEA,1974,31.05757153
Middle East & North Africa (developing only),MNA,1974,31.10827378
Middle income,MIC,1974,32.022378
North America,NAC,1974,58.44136635
OECD members,OED,1974,67.57945699
Other small states,OSS,1974,73.95831219
Pacific island small states,PSS,1974,67.06935873
Small states,SST,1974,74.980199
South Asia,SAS,1974,39.20492924
Sub-Saharan Africa (all income levels),SSF,1974,43.48340984
Sub-Saharan Africa (developing only),SSA,1974,43.47209859
Upper middle income,UMC,1974,29.58492236
World,WLD,1974,44.22575754
Afghanistan,AFG,1974,76.02
Albania,ALB,1974,46.27
Algeria,DZA,1974,36.16
American Samoa,ASM,1974,68.42
Angola,AGO,1974,38.28
Antigua and Barbuda,ATG,1974,61.71
Argentina,ARG,1974,47.55
Armenia,ARM,1974,88.1
Australia,AUS,1974,56.84
Austria,AUT,1974,81.73
Azerbaijan,AZE,1974,89.74
"Bahamas, The",BHS,1974,70.95
Bahrain,BHR,1974,67.25
Bangladesh,BGD,1974,43.22
Barbados,BRB,1974,104.57
Belarus,BLR,1974,94.56
Belgium,BEL,1974,103.58
Belize,BLZ,1974,29.93
Benin,BEN,1974,26.42
Bermuda,BMU,1974,88.07
Bhutan,BTN,1974,44.35
Bolivia,BOL,1974,36.42
Bosnia and Herzegovina,BIH,1974,99.58
Botswana,BWA,1974,84.41
Brazil,BRA,1974,26.74
Brunei Darussalam,BRN,1974,32.85
Bulgaria,BGR,1974,157.98
Burkina Faso,BFA,1974,26.43
Burundi,BDI,1974,74.3
Cabo Verde,CPV,1974,21.25
Cambodia,KHM,1974,21.41
Cameroon,CMR,1974,44.51
Canada,CAN,1974,45.8
Cayman Islands,CYM,1974,226.94
Central African Republic,CAF,1974,44.09
Chad,TCD,1974,38.9
Chile,CHL,1974,33.71
China,CHN,1974,22.5
Colombia,COL,1974,41.17
Comoros,COM,1974,56.47
"Congo, Dem. Rep.",ZAR,1974,77.32
"Congo, Rep.",COG,1974,46.93
Costa Rica,CRI,1974,32.26
Cote d'Ivoire,CIV,1974,34.33
Croatia,HRV,1974,98.74
Cuba,CUB,1974,107.91
Cyprus,CYP,1974,78.3
Czech Republic,CZE,1974,106.78
Denmark,DNK,1974,72.34
Djibouti,DJI,1974,23.65
Dominica,DMA,1974,99.78
Dominican Republic,DOM,1974,63.04
Ecuador,ECU,1974,35.08
"Egypt, Arab Rep.",EGY,1974,27.89
El Salvador,SLV,1974,58.98
Equatorial Guinea,GNQ,1974,68.13
Eritrea,ERI,1974,85.43
Estonia,EST,1974,93.23
Ethiopia,ETH,1974,92.98
Faeroe Islands,FRO,1974,95.91
Fiji,FJI,1974,62.95
Finland,FIN,1974,94.58
France,FRA,1974,90.06
French Polynesia,PYF,1974,74.85
Gabon,GAB,1974,57.7
"Gambia, The",GMB,1974,81.95
Georgia,GEO,1974,102.92
Germany,DEU,1974,92.71
Ghana,GHA,1974,40.04
Greece,GRC,1974,78.6
Greenland,GRL,1974,52.36
Grenada,GRD,1974,136.47
Guam,GUM,1974,59.77
Guatemala,GTM,1974,32.86
Guinea,GIN,1974,43.02
Guinea-Bissau,GNB,1974,32.32
Guyana,GUY,1974,82.2
Haiti,HTI,1974,89.18
Honduras,HND,1974,48.77
"Hong Kong SAR, China",HKG,1974,174.9
Hungary,HUN,1974,99.45
Iceland,ISL,1974,102.51
India,IND,1974,39.11
Indonesia,IDN,1974,31.81
"Iran, Islamic Rep.",IRN,1974,24.37
Iraq,IRQ,1974,64.38
Ireland,IRL,1974,66.03
Israel,ISR,1974,51.48
Italy,ITA,1974,89.04
Jamaica,JAM,1974,76.12
Japan,JPN,1974,97.15
Jordan,JOR,1974,26.11
Kazakhstan,KAZ,1974,92.33
Kenya,KEN,1974,35.23
Kiribati,KIR,1974,64.81
"Korea, Dem. Rep.",PRK,1974,57.08
"Korea, Rep.",KOR,1974,40.26
Kuwait,KWT,1974,18.05
Kyrgyz Republic,KGZ,1974,101.39
Lao PDR,LAO,1974,26.73
Latvia,LVA,1974,91.83
Lebanon,LBN,1974,51.78
Lesotho,LSO,1974,96.52
Liberia,LBR,1974,71.17
Libya,LBY,1974,39.32
Liechtenstein,LIE,1974,43.31
Lithuania,LTU,1974,99.7
Luxembourg,LUX,1974,99.69
"Macao SAR, China",MAC,1974,58.74
Madagascar,MDG,1974,68.36
Malawi,MWI,1974,39.09
Malaysia,MYS,1974,18.4
Maldives,MDV,1974,78.38
Mali,MLI,1974,34.51
Malta,MLT,1974,62.52
Marshall Islands,MHL,1974,83.95
Mauritania,MRT,1974,48.9
Mauritius,MUS,1974,87.54
Mexico,MEX,1974,40.92
"Micronesia, Fed. Sts.",FSM,1974,98.82
Moldova,MDA,1974,101.68
Mongolia,MNG,1974,114.04
Morocco,MAR,1974,39.15
Mozambique,MOZ,1974,71.79
Myanmar,MMR,1974,27.53
Namibia,NAM,1974,108.66
Nepal,NPL,1974,36.59
Netherlands,NLD,1974,73.21
New Caledonia,NCL,1974,70.45
New Zealand,NZL,1974,49.97
Nicaragua,NIC,1974,56.66
Niger,NER,1974,29.76
Nigeria,NGA,1974,30.36
Norway,NOR,1974,94.19
Oman,OMN,1974,16.88
Pakistan,PAK,1974,32.84
Panama,PAN,1974,71.05
Papua New Guinea,PNG,1974,50.45
Paraguay,PRY,1974,29.61
Peru,PER,1974,42.41
Philippines,PHL,1974,41.45
Poland,POL,1974,97.8
Portugal,PRT,1974,85.11
Puerto Rico,PRI,1974,139.53
Qatar,QAT,1974,11.44
Romania,ROM,1974,87.97
Russian Federation,RUS,1974,97.34
Rwanda,RWA,1974,44.89
Samoa,WSM,1974,97.84
Sao Tome and Principe,STP,1974,75.03
Saudi Arabia,SAU,1974,19.88
Senegal,SEN,1974,71.82
Seychelles,SYC,1974,139.58
Sierra Leone,SLE,1974,46.46
Singapore,SGP,1974,871.22
Solomon Islands,SLB,1974,40.18
Somalia,SOM,1974,62.05
South Africa,ZAF,1974,63.97
Spain,ESP,1974,60.34
Sri Lanka,LKA,1974,61.26
St. Kitts and Nevis,KNA,1974,154.7
St. Lucia,LCA,1974,187.54
St. Vincent and the Grenadines,VCT,1974,80.39
Sudan,SDN,1974,33.24
Suriname,SUR,1974,86.33
Swaziland,SWZ,1974,58.76
Sweden,SWE,1974,104.89
Switzerland,CHE,1974,91.04
Syrian Arab Republic,SYR,1974,27.83
Tanzania,TZA,1974,36.91
Thailand,THA,1974,41.6
Timor-Leste,TMP,1974,102.56
Togo,TGO,1974,46.51
Tonga,TON,1974,122.6
Trinidad and Tobago,TTO,1974,105.22
Tunisia,TUN,1974,43.98
Turkey,TUR,1974,48.86
Tuvalu,TUV,1974,92.72
Uganda,UGA,1974,59.46
United Arab Emirates,ARE,1974,7.8
United Kingdom,GBR,1974,90.94
United States,USA,1974,60
Uruguay,URY,1974,53.49
Vanuatu,VUT,1974,81.6
"Venezuela, RB",VEN,1974,44.13
Vietnam,VNM,1974,25.31
Virgin Islands (U.S.),VIR,1974,116.13
West Bank and Gaza,WBG,1974,97.49
"Yemen, Rep.",YEM,1974,33.17
Zambia,ZMB,1974,48.84
Zimbabwe,ZWE,1974,81
Arab World,ARB,1975,35.06685683
Caribbean small states,CSS,1975,78.17180514
East Asia & Pacific (all income levels),EAS,1975,30.68177446
East Asia & Pacific (developing only),EAP,1975,26.04423999
Euro area,EMU,1975,81.48511343
European Union,EUU,1975,84.77812305
Fragile and conflict affected situations,FCS,1975,45.65375489
Heavily indebted poor countries (HIPC),HPC,1975,48.80985565
High income,HIC,1975,69.89679543
High income: nonOECD,NOC,1975,49.30321632
High income: OECD,OEC,1975,72.18529062
Latin America & Caribbean (all income levels),LCN,1975,38.38831837
Latin America & Caribbean (developing only),LAC,1975,35.70214517
Least developed countries: UN classification,LDC,1975,45.91695881
Low & middle income,LMY,1975,34.40224083
Low income,LIC,1975,52.00123502
Lower middle income,LMC,1975,38.14398865
Middle East & North Africa (all income levels),MEA,1975,32.07698953
Middle East & North Africa (developing only),MNA,1975,32.1145649
Middle income,MIC,1975,33.46049121
North America,NAC,1975,62.62167801
OECD members,OED,1975,69.54900468
Other small states,OSS,1975,64.05787371
Pacific island small states,PSS,1975,66.70151984
Small states,SST,1975,69.05362355
South Asia,SAS,1975,42.96856841
Sub-Saharan Africa (all income levels),SSF,1975,43.75496668
Sub-Saharan Africa (developing only),SSA,1975,43.74704928
Upper middle income,UMC,1975,30.61838708
World,WLD,1975,45.78073688
Afghanistan,AFG,1975,78.24
Albania,ALB,1975,46.67
Algeria,DZA,1975,39.37
