CountryName,CountryCode,Year,HarvestingLand
Colombia,COL,1971,40.60748085
Comoros,COM,1971,51.04782375
"Congo, Dem. Rep.",ZAR,1971,11.20398756
"Congo, Rep.",COG,1971,30.88726208
Costa Rica,CRI,1971,36.95652174
Cote d'Ivoire,CIV,1971,51.25786164
Cuba,CUB,1971,47.23463687
Cyprus,CYP,1971,42.85714286
Denmark,DNK,1971,69.64833609
Djibouti,DJI,1971,56.12597066
Dominica,DMA,1971,25.33333333
Dominican Republic,DOM,1971,48.50993377
Ecuador,ECU,1971,17.75393729
"Egypt, Arab Rep.",EGY,1971,2.865035913
El Salvador,SLV,1971,61.29496403
Equatorial Guinea,GNQ,1971,11.90730838
Ethiopia,ETH,1971,53.89645777
Faeroe Islands,FRO,1971,2.148997135
Fiji,FJI,1971,12.09633279
Finland,FIN,1971,8.876522538
France,FRA,1971,59.5782061
French Polynesia,PYF,1971,12.02185792
Gabon,GAB,1971,20.18085148
"Gambia, The",GMB,1971,53.06324111
Germany,DEU,1971,54.28350471
Ghana,GHA,1971,51.41953063
Greece,GRC,1971,71.02404965
Greenland,GRL,1971,0.687737782
Grenada,GRD,1971,64.70588235
Guam,GUM,1971,31.48148148
Guatemala,GTM,1971,25.82120194
Guinea,GIN,1971,58.62363666
Guinea-Bissau,GNB,1971,48.64864865
Guyana,GUY,1971,6.969650755
Haiti,HTI,1971,62.04644412
Honduras,HND,1971,27.21422826
"Hong Kong SAR, China",HKG,1971,11.76470588
Hungary,HUN,1971,76.19206402
Iceland,ISL,1971,19.86034913
India,IND,1971,59.80680683
Indonesia,IDN,1971,21.16948282
"Iran, Islamic Rep.",IRN,1971,36.93715268
Iraq,IRQ,1971,20.57525665
Ireland,IRL,1971,82.3341559
Isle of Man,IMY,1971,55.43859649
Israel,ISR,1971,24.35304991
Italy,ITA,1971,60.00816021
Jamaica,JAM,1971,46.81440443
Japan,JPN,1971,17.83746932
Jordan,JOR,1971,12.52266546
Kenya,KEN,1971,44.36518256
Kiribati,KIR,1971,46.91358025
"Korea, Dem. Rep.",PRK,1971,19.76580018
"Korea, Rep.",KOR,1971,23.83371346
Kuwait,KWT,1971,7.575757576
Lao PDR,LAO,1971,6.421143847
Lebanon,LBN,1971,61.58357771
Lesotho,LSO,1971,77.86561265
Liberia,LBR,1971,26.69227575
Libya,LBY,1971,7.521852302
Liechtenstein,LIE,1971,56.25
Madagascar,MDG,1971,60.85565911
Malawi,MWI,1971,40.91005515
Malaysia,MYS,1971,12.28032263
Maldives,MDV,1971,20
Mali,MLI,1971,26.04348503
Malta,MLT,1971,43.75
Mauritania,MRT,1971,38.31667799
Mauritius,MUS,1971,55.17241379
Mexico,MEX,1971,49.86650891
Mongolia,MNG,1971,90.55524087
Morocco,MAR,1971,60.07079805
Mozambique,MOZ,1971,59.77898726
Myanmar,MMR,1971,16.53303547
Namibia,NAM,1971,46.94943459
Nepal,NPL,1971,25.88811189
Netherlands,NLD,1971,63.03317536
New Caledonia,NCL,1971,14.38730853
New Zealand,NZL,1971,59.51160229
Nicaragua,NIC,1971,29.9567891
Niger,NER,1971,24.65461435
Nigeria,NGA,1971,65.30469822
Norway,NOR,1971,2.548973976
Oman,OMN,1971,3.366720517
Pakistan,PAK,1971,46.0318078
Panama,PAN,1971,23.04277643
Papua New Guinea,PNG,1971,1.477277746
Paraguay,PRY,1971,28.99068714
Peru,PER,1971,14.0015625
Philippines,PHL,1971,27.7576611
Poland,POL,1971,63.69127298
Portugal,PRT,1971,43.00546448
Puerto Rico,PRI,1971,59.75197294
Qatar,QAT,1971,4.392764858
Romania,ROM,1971,64.83893375
Rwanda,RWA,1971,58.69477098
Samoa,WSM,1971,22.61484099
San Marino,SMR,1971,16.66666667
Sao Tome and Principe,STP,1971,38.54166667
Saudi Arabia,SAU,1971,40.2230089
Senegal,SEN,1971,46.4654859
Seychelles,SYC,1971,10.86956522
Sierra Leone,SLE,1971,36.97700194
Singapore,SGP,1971,14.92537313
Solomon Islands,SLB,1971,1.964987496
Somalia,SOM,1971,70.06567412
South Africa,ZAF,1971,78.63390185
Spain,ESP,1971,65.39677458
Sri Lanka,LKA,1971,37.29867645
St. Kitts and Nevis,KNA,1971,42.85714286
St. Lucia,LCA,1971,32.78688525
St. Vincent and the Grenadines,VCT,1971,28.20512821
Sudan,SDN,1971,46.23021886
Suriname,SUR,1971,0.333333333
Swaziland,SWZ,1971,86.86046512
Sweden,SWE,1971,9.158259005
Switzerland,CHE,1971,42.13215948
Syrian Arab Republic,SYR,1971,73.22886059
Tanzania,TZA,1971,32.73876722
Thailand,THA,1971,28.18414923
Timor-Leste,TMP,1971,16.34162744
Togo,TGO,1971,52.95091009
Tonga,TON,1971,44.44444444
Trinidad and Tobago,TTO,1971,19.68810916
Tunisia,TUN,1971,57.08032956
Turkey,TUR,1971,49.78236295
Turks and Caicos Islands,TCA,1971,1.052631579
Tuvalu,TUV,1971,66.66666667
Uganda,UGA,1971,50.1976878
United Arab Emirates,ARE,1971,2.535885167
United Kingdom,GBR,1971,77.88616542
United States,USA,1971,47.30886476
Uruguay,URY,1971,88.22420295
Vanuatu,VUT,1971,9.844134537
"Venezuela, RB",VEN,1971,22.70392835
Vietnam,VNM,1971,19.73025285
Virgin Islands (U.S.),VIR,1971,42.85714286
West Bank and Gaza,WBG,1971,61.12956811
"Yemen, Rep.",YEM,1971,44.36994526
Zambia,ZMB,1971,26.97507365
Zimbabwe,ZWE,1971,30.5932532
Arab World,ARB,1972,31.44678693
Caribbean small states,CSS,1972,5.531126482
Central Europe and the Baltics,CEB,1972,63.99902337
East Asia & Pacific (all income levels),EAS,1972,46.15565117
East Asia & Pacific (developing only),EAP,1972,38.65743464
Euro area,EMU,1972,53.66516952
European Union,EUU,1972,52.56853041
Fragile and conflict affected situations,FCS,1972,31.68289584
Heavily indebted poor countries (HIPC),HPC,1972,36.063767
High income,HIC,1972,38.33732649
High income: OECD,OEC,1972,38.55366831
Latin America & Caribbean (all income levels),LCN,1972,30.7909437
Latin America & Caribbean (developing only),LAC,1972,28.19566643
Least developed countries: UN classification,LDC,1972,36.71244289
Low & middle income,LMY,1972,36.53000353
Low income,LIC,1972,35.03866729
Lower middle income,LMC,1972,37.84773172
Middle East & North Africa (all income levels),MEA,1972,26.3629763
Middle East & North Africa (developing only),MNA,1972,24.03777518
Middle income,MIC,1972,36.88454869
North America,NAC,1972,27.44351465
OECD members,OED,1972,39.47225767
Other small states,OSS,1972,42.1281993
Pacific island small states,PSS,1972,8.625079567
Small states,SST,1972,34.84644908
South Asia,SAS,1972,56.07852827
Sub-Saharan Africa (all income levels),SSF,1972,40.33187808
Sub-Saharan Africa (developing only),SSA,1972,40.36625167
Upper middle income,UMC,1972,36.39783131
World,WLD,1972,37.17122221
Afghanistan,AFG,1972,58.27589376
Albania,ALB,1972,42.84671533
Algeria,DZA,1972,19.06001495
American Samoa,ASM,1972,15
Andorra,ADO,1972,53.19148936
Angola,AGO,1972,46.04154969
Antigua and Barbuda,ATG,1972,15.90909091
Argentina,ARG,1972,47.14746646
Aruba,ABW,1972,11.11111111
Australia,AUS,1972,63.06145295
Austria,AUT,1972,47.15427464
"Bahamas, The",BHS,1972,0.999000999
Bahrain,BHR,1972,10.14492754
Bangladesh,BGD,1972,76.75347622
Barbados,BRB,1972,44.18604651
Belize,BLZ,1972,3.638754932
Benin,BEN,1972,16.02518624
Bermuda,BMU,1972,6
Bhutan,BTN,1972,8.240053079
Bolivia,BOL,1972,28.86550355
Botswana,BWA,1972,45.8807545
Brazil,BRA,1972,24.26819843
Brunei Darussalam,BRN,1972,3.415559772
Bulgaria,BGR,1972,54.43369791
Burkina Faso,BFA,1972,30.34356725
Burundi,BDI,1972,74.2211838
Cabo Verde,CPV,1972,16.12903226
Cambodia,KHM,1972,13.87944709
Cameroon,CMR,1972,17.12466417
Canada,CAN,1972,7.545271298
Cayman Islands,CYM,1972,11.25
Central African Republic,CAF,1972,7.785161642
Chad,TCD,1972,38.01587302
Channel Islands,CHI,1972,45.87628866
Chile,CHL,1972,20.98093962
China,CHN,1972,40.88834447
Colombia,COL,1972,40.62009914
Comoros,COM,1972,51.04782375
"Congo, Dem. Rep.",ZAR,1972,11.22604265
"Congo, Rep.",COG,1972,30.89311859
Costa Rica,CRI,1972,36.95652174
Cote d'Ivoire,CIV,1972,51.28930818
Cuba,CUB,1972,51.96461825
Cyprus,CYP,1972,42.64069264
Denmark,DNK,1972,69.76634411
Djibouti,DJI,1972,56.12597066
Dominica,DMA,1972,25.33333333
Dominican Republic,DOM,1972,49.04801325
Ecuador,ECU,1972,17.97066898
"Egypt, Arab Rep.",EGY,1972,2.868049626
El Salvador,SLV,1972,61.43884892
Equatorial Guinea,GNQ,1972,11.90730838
Ethiopia,ETH,1972,54.06902816
Faeroe Islands,FRO,1972,2.148997135
Fiji,FJI,1972,12.58894362
Finland,FIN,1972,8.58104337
France,FRA,1972,59.3809696
French Polynesia,PYF,1972,12.02185792
Gabon,GAB,1972,20.04501882
"Gambia, The",GMB,1972,53.55731225
Germany,DEU,1972,54.27491192
Ghana,GHA,1972,51.41953063
Greece,GRC,1972,71.06283941
Greenland,GRL,1972,0.687737782
Grenada,GRD,1972,58.82352941
Guam,GUM,1972,31.48148148
Guatemala,GTM,1972,26.12915267
Guinea,GIN,1972,58.52596451
Guinea-Bissau,GNB,1972,48.64864865
Guyana,GUY,1972,6.984901632
Haiti,HTI,1972,57.47460087
Honduras,HND,1972,27.52703548
"Hong Kong SAR, China",HKG,1972,11.76470588
Hungary,HUN,1972,76.09203068
Iceland,ISL,1972,19.7605985
India,IND,1972,59.85019457
Indonesia,IDN,1972,21.16948282
"Iran, Islamic Rep.",IRN,1972,37.33382457
Iraq,IRQ,1972,20.94336603
Ireland,IRL,1972,82.47931485
Isle of Man,IMY,1972,56.14035088
Israel,ISR,1972,24.35304991
Italy,ITA,1972,59.52874775
Jamaica,JAM,1972,46.81440443
Japan,JPN,1972,17.68685215
Jordan,JOR,1972,12.56799637
Kenya,KEN,1972,44.37396774
Kiribati,KIR,1972,46.91358025
"Korea, Dem. Rep.",PRK,1972,19.76580018
"Korea, Rep.",KOR,1972,23.5330707
Kuwait,KWT,1972,7.575757576
Lao PDR,LAO,1972,6.551126516
Lebanon,LBN,1972,62.07233627
Lesotho,LSO,1972,77.70092227
Liberia,LBR,1972,26.69227575
Libya,LBY,1972,7.637223365
Liechtenstein,LIE,1972,56.25
Madagascar,MDG,1972,60.90724628
Malawi,MWI,1972,41.44039033
Malaysia,MYS,1972,12.58012479
Maldives,MDV,1972,20
Mali,MLI,1972,26.04348503
Malta,MLT,1972,43.75
Mauritania,MRT,1972,38.31667799
Mauritius,MUS,1972,55.66502463
Mexico,MEX,1972,49.97556522
Mongolia,MNG,1972,90.55524087
Morocco,MAR,1972,58.63243267
Mozambique,MOZ,1972,59.80314861
Myanmar,MMR,1972,16.53303547
Namibia,NAM,1972,46.94943459
Nepal,NPL,1972,26.72727273
Netherlands,NLD,1972,62.61848341
New Caledonia,NCL,1972,14.44201313
New Zealand,NZL,1972,60.996544
Nicaragua,NIC,1972,29.99833804
Niger,NER,1972,24.61277335
Nigeria,NGA,1972,60.55315832
Norway,NOR,1972,2.491478323
Oman,OMN,1972,3.373182553
Pakistan,PAK,1972,46.05775218
Panama,PAN,1972,23.44632768
Papua New Guinea,PNG,1972,1.499359625
Paraguay,PRY,1972,29.24238611
Peru,PER,1972,14.275
Philippines,PHL,1972,28.2639308
Poland,POL,1972,63.24398446
Portugal,PRT,1972,43.07103825
Puerto Rico,PRI,1972,58.06087937
Qatar,QAT,1972,4.392764858
Romania,ROM,1972,64.87366502
Rwanda,RWA,1972,61.12687475
Samoa,WSM,1972,22.61484099
San Marino,SMR,1972,16.66666667
Sao Tome and Principe,STP,1972,38.54166667
Saudi Arabia,SAU,1972,40.24626807
Senegal,SEN,1972,46.4654859
Seychelles,SYC,1972,10.86956522
Sierra Leone,SLE,1972,37.04627321
Singapore,SGP,1972,16.41791045
Solomon Islands,SLB,1972,1.964987496
Somalia,SOM,1972,70.07364428
South Africa,ZAF,1972,78.47315533
Spain,ESP,1972,65.16467246
Sri Lanka,LKA,1972,37.39435497
St. Kitts and Nevis,KNA,1972,42.85714286
St. Lucia,LCA,1972,32.78688525
St. Vincent and the Grenadines,VCT,1972,28.20512821
Sudan,SDN,1972,46.27146465
Suriname,SUR,1972,0.33974359
Swaziland,SWZ,1972,87.96511628
Sweden,SWE,1972,9.099770922
Switzerland,CHE,1972,42.06638332
Syrian Arab Republic,SYR,1972,77.05408641
Tanzania,TZA,1972,32.73876722
Thailand,THA,1972,29.81072246
Timor-Leste,TMP,1972,16.47612643
Togo,TGO,1972,52.95091009
Tonga,TON,1972,45.83333333
Trinidad and Tobago,TTO,1972,19.68810916
Tunisia,TUN,1972,57.58882595
Turkey,TUR,1972,50.44761769
Turks and Caicos Islands,TCA,1972,1.052631579
Tuvalu,TUV,1972,66.66666667
Uganda,UGA,1972,50.54802062
United Arab Emirates,ARE,1972,2.535885167
United Kingdom,GBR,1972,77.52655727
United States,USA,1972,47.19968206
Uruguay,URY,1972,87.98994401
Vanuatu,VUT,1972,9.844134537
"Venezuela, RB",VEN,1972,22.74814353
Vietnam,VNM,1972,19.80706012
Virgin Islands (U.S.),VIR,1972,42.85714286
West Bank and Gaza,WBG,1972,61.12956811
"Yemen, Rep.",YEM,1972,44.39077978
Zambia,ZMB,1972,27.24142106
Zimbabwe,ZWE,1972,30.76127698
Arab World,ARB,1973,31.44218166
Caribbean small states,CSS,1973,5.565711462
Central Europe and the Baltics,CEB,1973,63.81590548
East Asia & Pacific (all income levels),EAS,1973,46.51557448
East Asia & Pacific (developing only),EAP,1973,39.05299154
Euro area,EMU,1973,53.42520596
European Union,EUU,1973,52.37088508
Fragile and conflict affected situations,FCS,1973,31.72134876
Heavily indebted poor countries (HIPC),HPC,1973,36.08067456
High income,HIC,1973,38.3599534
High income: OECD,OEC,1973,38.58168278
Latin America & Caribbean (all income levels),LCN,1973,31.00593444
Latin America & Caribbean (developing only),LAC,1973,28.46284661
Least developed countries: UN classification,LDC,1973,36.70010112
Low & middle income,LMY,1973,36.78620452
Low income,LIC,1973,35.05767117
Lower middle income,LMC,1973,38.24447813
Middle East & North Africa (all income levels),MEA,1973,26.41005107
Middle East & North Africa (developing only),MNA,1973,24.09145126
Middle income,MIC,1973,37.19714062
North America,NAC,1973,27.38067401
OECD members,OED,1973,39.50422627
Other small states,OSS,1973,42.12065601
Pacific island small states,PSS,1973,8.704646722
Small states,SST,1973,34.84860092
South Asia,SAS,1973,56.46306053
Sub-Saharan Africa (all income levels),SSF,1973,40.55323289
Sub-Saharan Africa (developing only),SSA,1973,40.58787399
Upper middle income,UMC,1973,36.66790011
World,WLD,1973,37.344554
Afghanistan,AFG,1973,58.2789572
Albania,ALB,1973,41.82481752
Algeria,DZA,1973,18.60152661
American Samoa,ASM,1973,15
Andorra,ADO,1973,51.06382979
Angola,AGO,1973,46.04154969
Antigua and Barbuda,ATG,1973,15.90909091
Argentina,ARG,1973,47.10142544
Aruba,ABW,1973,11.11111111
Australia,AUS,1973,63.39468649
Austria,AUT,1973,45.93121821
"Bahamas, The",BHS,1973,0.999000999
Bahrain,BHR,1973,10.14492754
Bangladesh,BGD,1973,76.7381117
Barbados,BRB,1973,44.18604651
Belize,BLZ,1973,3.682595353
Benin,BEN,1973,16.2025541
Bermuda,BMU,1973,6
Bhutan,BTN,1973,8.240053079
Bolivia,BOL,1973,28.90058156
Botswana,BWA,1973,45.8807545
Brazil,BRA,1973,24.63000141
Brunei Darussalam,BRN,1973,3.415559772
Bulgaria,BGR,1973,54.07213233
Burkina Faso,BFA,1973,30.60307018
Burundi,BDI,1973,77.88161994
Cabo Verde,CPV,1973,16.12903226
Cambodia,KHM,1973,13.87944709
Cameroon,CMR,1973,17.26216919
Canada,CAN,1973,7.540102777
Cayman Islands,CYM,1973,11.25
Central African Republic,CAF,1973,7.801213522
Chad,TCD,1973,38.02380952
Channel Islands,CHI,1973,45.36082474
Chile,CHL,1973,21.30103345
China,CHN,1973,41.48589993
Colombia,COL,1973,40.63452005
Comoros,COM,1973,51.04782375
"Congo, Dem. Rep.",ZAR,1973,11.24809775
"Congo, Rep.",COG,1973,30.90483163
Costa Rica,CRI,1973,40.10967489
Cote d'Ivoire,CIV,1973,51.69811321
Cuba,CUB,1973,54.47858473
Cyprus,CYP,1973,42.66233766
Denmark,DNK,1973,70.47439226
Djibouti,DJI,1973,56.12597066
Dominica,DMA,1973,25.33333333
Dominican Republic,DOM,1973,49.77235099
Ecuador,ECU,1973,18.18740066
"Egypt, Arab Rep.",EGY,1973,2.868049626
El Salvador,SLV,1973,61.77458034
Equatorial Guinea,GNQ,1973,11.90730838
Ethiopia,ETH,1973,54.0236149
Faeroe Islands,FRO,1973,2.148997135
Fiji,FJI,1973,12.86261631
Finland,FIN,1973,8.477297351
France,FRA,1973,59.28052509
French Polynesia,PYF,1973,12.02185792
Gabon,GAB,1973,19.92859083
"Gambia, The",GMB,1973,54.0513834
Germany,DEU,1973,54.12597027
Ghana,GHA,1973,51.41953063
Greece,GRC,1973,70.93095423
Greenland,GRL,1973,0.687737782
Grenada,GRD,1973,58.82352941
Guam,GUM,1973,31.48148148
Guatemala,GTM,1973,26.5304218
Guinea,GIN,1973,58.42829237
Guinea-Bissau,GNB,1973,48.82645804
Guyana,GUY,1973,6.995068883
Haiti,HTI,1973,57.4383164
Honduras,HND,1973,27.61640897
"Hong Kong SAR, China",HKG,1973,11.76470588
Hungary,HUN,1973,75.9697677
Iceland,ISL,1973,19.66084788
India,IND,1973,60.12094753
Indonesia,IDN,1973,21.14188246
"Iran, Islamic Rep.",IRN,1973,37.75198796
Iraq,IRQ,1973,20.96622997
Ireland,IRL,1973,82.47931485
Isle of Man,IMY,1973,56.84210526
Israel,ISR,1973,24.81515712
Italy,ITA,1973,59.44034545
Jamaica,JAM,1973,46.81440443
Japan,JPN,1973,17.58592471
Jordan,JOR,1973,12.5793291
Kenya,KEN,1973,44.38275293
Kiribati,KIR,1973,46.91358025
"Korea, Dem. Rep.",PRK,1973,20.18104809
"Korea, Rep.",KOR,1973,23.54343769
Kuwait,KWT,1973,7.575757576
Lao PDR,LAO,1973,6.637781629
Lebanon,LBN,1973,63.04985337
Lesotho,LSO,1973,77.70092227
Liberia,LBR,1973,26.69227575
Libya,LBY,1973,7.75486775
Liechtenstein,LIE,1973,56.25
Madagascar,MDG,1973,60.94163772
Malawi,MWI,1973,41.9707255
Malaysia,MYS,1973,12.82818445
Maldives,MDV,1973,23.33333333
Mali,MLI,1973,26.04348503
Malta,MLT,1973,43.75
Mauritania,MRT,1973,38.3040652
Mauritius,MUS,1973,55.66502463
Mexico,MEX,1973,50.10416935
Mongolia,MNG,1973,90.55524087
Morocco,MAR,1973,59.20905221
Mozambique,MOZ,1973,59.8692744
Myanmar,MMR,1973,15.79398354
Namibia,NAM,1973,46.94943459
Nepal,NPL,1973,27.64335664
Netherlands,NLD,1973,62.23341232
New Caledonia,NCL,1973,14.44201313
New Zealand,NZL,1973,60.84842961
Nicaragua,NIC,1973,30.08143593
Niger,NER,1973,24.32620194
Nigeria,NGA,1973,66.20771435
Norway,NOR,1973,2.475050993
Oman,OMN,1973,3.37641357
Pakistan,PAK,1973,47.21876297
Panama,PAN,1973,23.71536185
Papua New Guinea,PNG,1973,1.521441505
Paraguay,PRY,1973,29.61490058
Peru,PER,1973,14.31171875
Philippines,PHL,1973,28.82339134
Poland,POL,1973,63.09706487
Portugal,PRT,1973,43.12568306
Puerto Rico,PRI,1973,55.46786922
Qatar,QAT,1973,4.392764858
Romania,ROM,1973,64.70435009
Rwanda,RWA,1973,61.00526956
Samoa,WSM,1973,22.61484099
San Marino,SMR,1973,16.66666667
Sao Tome and Principe,STP,1973,38.54166667
Saudi Arabia,SAU,1973,40.27092278
Senegal,SEN,1973,46.72518569
Seychelles,SYC,1973,10.86956522
Sierra Leone,SLE,1973,37.11554447
Singapore,SGP,1973,16.41791045
Solomon Islands,SLB,1973,1.964987496
Somalia,SOM,1973,70.08161444
South Africa,ZAF,1973,78.3041654
Spain,ESP,1973,64.5884189
Sri Lanka,LKA,1973,37.49003349
St. Kitts and Nevis,KNA,1973,42.85714286
St. Lucia,LCA,1973,32.78688525
St. Vincent and the Grenadines,VCT,1973,25.64102564
Sudan,SDN,1973,46.31649832
Suriname,SUR,1973,0.358974359
Swaziland,SWZ,1973,87.96511628
Sweden,SWE,1973,9.060778866
Switzerland,CHE,1973,41.83616677
Syrian Arab Republic,SYR,1973,78.77897486
Tanzania,TZA,1973,32.73876722
Thailand,THA,1973,31.4744857
Timor-Leste,TMP,1973,16.81237391
Togo,TGO,1973,52.95091009
Tonga,TON,1973,45.83333333
Trinidad and Tobago,TTO,1973,21.44249513
Tunisia,TUN,1973,58.03295572
Turkey,TUR,1973,50.39694399
Turks and Caicos Islands,TCA,1973,1.052631579
Tuvalu,TUV,1973,66.66666667
Uganda,UGA,1973,50.94840098
United Arab Emirates,ARE,1973,2.54784689
United Kingdom,GBR,1973,77.27855165
United States,USA,1973,47.07958109
Uruguay,URY,1973,87.7613987
Vanuatu,VUT,1973,9.844134537
"Venezuela, RB",VEN,1973,22.8773879
Vietnam,VNM,1973,19.91459031
Virgin Islands (U.S.),VIR,1973,42.85714286
West Bank and Gaza,WBG,1973,61.12956811
"Yemen, Rep.",YEM,1973,44.40025001
Zambia,ZMB,1973,27.09748584
Zimbabwe,ZWE,1973,30.85175132
Arab World,ARB,1974,31.49473601
Caribbean small states,CSS,1974,5.570405138
Central Europe and the Baltics,CEB,1974,63.7602919
East Asia & Pacific (all income levels),EAS,1974,46.86577691
East Asia & Pacific (developing only),EAP,1974,39.54734709
Euro area,EMU,1974,53.27904491
European Union,EUU,1974,52.24378911
Fragile and conflict affected situations,FCS,1974,31.78665661
Heavily indebted poor countries (HIPC),HPC,1974,36.10119853
High income,HIC,1974,38.3439711
High income: OECD,OEC,1974,38.56577907
Latin America & Caribbean (all income levels),LCN,1974,31.27891538
Latin America & Caribbean (developing only),LAC,1974,28.79586416
Least developed countries: UN classification,LDC,1974,36.68437274
Low & middle income,LMY,1974,36.90468974
Low income,LIC,1974,35.02669714
Lower middle income,LMC,1974,38.10239536
Middle East & North Africa (all income levels),MEA,1974,26.42526649
Middle East & North Africa (developing only),MNA,1974,24.10186343
Middle income,MIC,1974,37.35114478
North America,NAC,1974,27.32101102
OECD members,OED,1974,39.480565
Other small states,OSS,1974,42.13304856
Pacific island small states,PSS,1974,8.800127307
Small states,SST,1974,34.86189928
South Asia,SAS,1974,56.4473696
Sub-Saharan Africa (all income levels),SSF,1974,40.36673032
Sub-Saharan Africa (developing only),SSA,1974,40.40114661
Upper middle income,UMC,1974,36.97152369
World,WLD,1974,37.41533339
Afghanistan,AFG,1974,58.2789572
Albania,ALB,1974,40.94890511
Algeria,DZA,1974,18.61496217
American Samoa,ASM,1974,15
Andorra,ADO,1974,51.06382979
Angola,AGO,1974,46.04154969
Antigua and Barbuda,ATG,1974,15.90909091
Argentina,ARG,1974,47.05538442
Aruba,ABW,1974,11.11111111
Australia,AUS,1974,63.48710673
Austria,AUT,1974,45.93121821
"Bahamas, The",BHS,1974,0.999000999
Bahrain,BHR,1974,10.14492754
Bangladesh,BGD,1974,76.7381117
Barbados,BRB,1974,44.18604651
Belize,BLZ,1974,3.682595353
Benin,BEN,1974,16.46860589
Bermuda,BMU,1974,6
Bhutan,BTN,1974,8.389872226
Bolivia,BOL,1974,29.39444291
Botswana,BWA,1974,45.8807545
Brazil,BRA,1974,25.13035197
Brunei Darussalam,BRN,1974,3.415559772
Bulgaria,BGR,1974,54.57832414
Burkina Faso,BFA,1974,30.89546784
Burundi,BDI,1974,79.04984424
Cabo Verde,CPV,1974,16.12903226
Cambodia,KHM,1974,14.16270111
Cameroon,CMR,1974,17.51602462
Canada,CAN,1974,7.534934255
Cayman Islands,CYM,1974,11.25
Central African Republic,CAF,1974,7.817265402
Chad,TCD,1974,38.04382344
Channel Islands,CHI,1974,45.36082474
Chile,CHL,1974,21.85514544
China,CHN,1974,42.19103667
Colombia,COL,1974,40.64803966
Comoros,COM,1974,51.04782375
"Congo, Dem. Rep.",ZAR,1974,11.27015284
"Congo, Rep.",COG,1974,30.91654466
Costa Rica,CRI,1974,40.10967489
Cote d'Ivoire,CIV,1974,52.27987421
Cuba,CUB,1974,52.4301676
Cyprus,CYP,1974,31.06060606
Denmark,DNK,1974,69.19990559
Djibouti,DJI,1974,56.12597066
Dominica,DMA,1974,25.33333333
Dominican Republic,DOM,1974,50.18625828
Ecuador,ECU,1974,18.66782257
"Egypt, Arab Rep.",EGY,1974,2.855994776
El Salvador,SLV,1974,62.25419664
Equatorial Guinea,GNQ,1974,11.90730838
Ethiopia,ETH,1974,53.97820163
Faeroe Islands,FRO,1974,2.148997135
Fiji,FJI,1974,13.136289
Finland,FIN,1974,8.553793624
France,FRA,1974,59.24765234
French Polynesia,PYF,1974,12.02185792
Gabon,GAB,1974,19.98680483
"Gambia, The",GMB,1974,56.71936759
Germany,DEU,1974,53.90828631
Ghana,GHA,1974,51.41953063
Greece,GRC,1974,70.91543832
Greenland,GRL,1974,0.687737782
Grenada,GRD,1974,58.82352941
Guam,GUM,1974,31.48148148
Guatemala,GTM,1974,26.82904069
Guinea,GIN,1974,58.33468989
Guinea-Bissau,GNB,1974,49.00426743
Guyana,GUY,1974,6.995068883
Haiti,HTI,1974,57.4383164
Honduras,HND,1974,27.67003307
"Hong Kong SAR, China",HKG,1974,11.76470588
Hungary,HUN,1974,75.38068245
Iceland,ISL,1974,19.55112219
India,IND,1974,60.29954359
Indonesia,IDN,1974,21.14188246
"Iran, Islamic Rep.",IRN,1974,37.43207147
Iraq,IRQ,1974,21.21773327
Ireland,IRL,1974,82.6244738
Isle of Man,IMY,1974,57.54385965
Israel,ISR,1974,25.18484288
Italy,ITA,1974,59.50834722
Jamaica,JAM,1974,46.81440443
Japan,JPN,1974,17.49863612
Jordan,JOR,1974,12.62466002
Kenya,KEN,1974,44.39153811
Kiribati,KIR,1974,46.91358025
"Korea, Dem. Rep.",PRK,1974,20.18104809
"Korea, Rep.",KOR,1974,23.51233672
Kuwait,KWT,1974,7.575757576
Lao PDR,LAO,1974,6.737435009
Lebanon,LBN,1974,62.56109482
Lesotho,LSO,1974,77.70092227
Liberia,LBR,1974,26.69227575
Libya,LBY,1974,7.870238812
Liechtenstein,LIE,1974,56.25
Madagascar,MDG,1974,61.00182275
Malawi,MWI,1974,42.00254561
Malaysia,MYS,1974,13.01019632
Maldives,MDV,1974,23.33333333
Mali,MLI,1974,26.08446226
Malta,MLT,1974,43.75
Mauritania,MRT,1974,38.27495877
Mauritius,MUS,1974,55.66502463
Mexico,MEX,1974,50.18184624
Mongolia,MNG,1974,90.55524087
Morocco,MAR,1974,59.66838449
Mozambique,MOZ,1974,59.8692744
Myanmar,MMR,1974,15.81081495
Namibia,NAM,1974,46.94943459
Nepal,NPL,1974,27.93006993
Netherlands,NLD,1974,62.02606635
New Caledonia,NCL,1974,14.44201313
New Zealand,NZL,1974,60.7610801
Nicaragua,NIC,1974,30.16453382
Niger,NER,1974,23.50990763
Nigeria,NGA,1974,61.65113036
Norway,NOR,1974,2.466837328
Oman,OMN,1974,3.379644588
Pakistan,PAK,1974,46.36259859
Panama,PAN,1974,24.01129944
Papua New Guinea,PNG,1974,1.541315197
Paraguay,PRY,1974,30.28693682
Peru,PER,1974,14.31171875
Philippines,PHL,1974,29.71930648
Poland,POL,1974,62.87178817
Portugal,PRT,1974,43.18032787
Puerto Rico,PRI,1974,55.69334837
Qatar,QAT,1974,4.478897502
Romania,ROM,1974,64.8128853
