CountryName,CountryCode,Year,Arable land (% of land area)
Turks and Caicos Islands,TCA,1967,1.052631579
Uganda,UGA,1967,18.87793404
United Arab Emirates,ARE,1967,0.071770335
United Kingdom,GBR,1967,30.21121812
United States,USA,1967,19.05096212
Uruguay,URY,1967,11.9586333
Vanuatu,VUT,1967,1.066447908
"Venezuela, RB",VEN,1967,3.312737373
Vietnam,VNM,1967,17.11266091
Virgin Islands (U.S.),VIR,1967,14.28571429
West Bank and Gaza,WBG,1967,16.77740864
"Yemen, Rep.",YEM,1967,2.494459912
Zambia,ZMB,1967,3.594344826
Zimbabwe,ZWE,1967,5.648184051
Arab World,ARB,1968,3.467402562
Caribbean small states,CSS,1968,1.7243083
Central Europe and the Baltics,CEB,1968,46.69108172
East Asia & Pacific (all income levels),EAS,1968,8.632279057
East Asia & Pacific (developing only),EAP,1968,9.918373138
Euro area,EMU,1968,29.08856995
European Union,EUU,1968,30.59012726
Fragile and conflict affected situations,FCS,1968,4.732105686
Heavily indebted poor countries (HIPC),HPC,1968,5.331853568
High income,HIC,1968,10.96897599
High income: OECD,OEC,1968,12.22963533
Latin America & Caribbean (all income levels),LCN,1968,5.11215591
Latin America & Caribbean (developing only),LAC,1968,4.499112946
Least developed countries: UN classification,LDC,1968,5.988045618
Low & middle income,LMY,1968,9.633332899
Low income,LIC,1968,6.214194238
Lower middle income,LMC,1968,17.15318415
Middle East & North Africa (all income levels),MEA,1968,4.444398966
Middle East & North Africa (developing only),MNA,1968,5.587029734
Middle income,MIC,1968,10.44618763
North America,NAC,1968,12.25925516
OECD members,OED,1968,12.51542436
Other small states,OSS,1968,1.403052015
Pacific island small states,PSS,1968,1.89460277
Small states,SST,1968,1.472307197
South Asia,SAS,1968,44.24234068
Sub-Saharan Africa (all income levels),SSF,1968,6.114606745
Sub-Saharan Africa (developing only),SSA,1968,6.116655414
Upper middle income,UMC,1968,7.056993359
World,WLD,1968,10.10446674
Afghanistan,AFG,1968,12.01482707
Albania,ALB,1968,18.24817518
Algeria,DZA,1968,2.621192909
American Samoa,ASM,1968,5
Andorra,ADO,1968,2.127659574
Angola,AGO,1968,2.294056309
Antigua and Barbuda,ATG,1968,15.90909091
Argentina,ARG,1968,8.71527283
Aruba,ABW,1968,11.11111111
Australia,AUS,1968,5.38770941
Austria,AUT,1968,19.38726084
"Bahamas, The",BHS,1968,0.699300699
Bahrain,BHR,1968,1.449275362
Bangladesh,BGD,1968,67.82668818
Barbados,BRB,1968,37.20930233
Belize,BLZ,1968,1.665935993
Benin,BEN,1968,9.755232352
Bermuda,BMU,1968,6
Bhutan,BTN,1968,2.140273527
Bolivia,BOL,1968,1.373580726
Botswana,BWA,1968,0.705803469
Brazil,BRA,1968,3.828603015
Brunei Darussalam,BRN,1968,1.138519924
Bulgaria,BGR,1968,37.54858537
Burkina Faso,BFA,1968,8.004385965
Burundi,BDI,1968,31.15264798
Cabo Verde,CPV,1968,9.429280397
Cambodia,KHM,1968,16.14547927
Cameroon,CMR,1968,11.31772122
Canada,CAN,1968,4.702474622
Cayman Islands,CYM,1968,0.833333333
Central African Republic,CAF,1968,2.809078943
Chad,TCD,1968,2.299206349
Channel Islands,CHI,1968,20.6185567
Chile,CHL,1968,5.083843063
China,CHN,1968,10.67717626
Colombia,COL,1968,3.217665615
Comoros,COM,1968,34.92745836
"Congo, Dem. Rep.",ZAR,1968,2.823051984
"Congo, Rep.",COG,1968,1.516837482
Costa Rica,CRI,1968,5.581668625
Cote d'Ivoire,CIV,1968,5.34591195
Cuba,CUB,1968,18.12849162
Cyprus,CYP,1968,34.1991342
Denmark,DNK,1968,63.58272363
Djibouti,DJI,1968,0.043140638
Dominica,DMA,1968,9.333333333
Dominican Republic,DOM,1968,16.14238411
Ecuador,ECU,1968,6.19491403
"Egypt, Arab Rep.",EGY,1968,2.699281732
El Salvador,SLV,1968,21.96642686
Equatorial Guinea,GNQ,1968,4.456327986
Ethiopia,ETH,1968,11.12624886
Faeroe Islands,FRO,1968,2.148997135
Fiji,FJI,1968,3.667214012
Finland,FIN,1968,9.012442956
France,FRA,1968,32.1038925
French Polynesia,PYF,1968,0.546448087
Gabon,GAB,1968,0.620949276
"Gambia, The",GMB,1968,12.64822134
Germany,DEU,1968,34.46280755
Ghana,GHA,1968,7.471213853
Greece,GRC,1968,23.68502715
Grenada,GRD,1968,14.70588235
Guam,GUM,1968,3.703703704
Guatemala,GTM,1968,10.35834267
Guinea,GIN,1968,13.73921537
Guinea-Bissau,GNB,1968,8.712660028
Guyana,GUY,1968,1.804687103
Haiti,HTI,1968,32.65602322
Honduras,HND,1968,11.90454911
"Hong Kong SAR, China",HKG,1968,11.76470588
Hungary,HUN,1968,57.86198466
Iceland,ISL,1968,1.197007481
India,IND,1968,53.83746077
Indonesia,IDN,1968,9.936132747
"Iran, Islamic Rep.",IRN,1968,9.272051825
Iraq,IRQ,1968,11.08900931
Ireland,IRL,1968,20.2351575
Isle of Man,IMY,1968,40
Israel,ISR,1968,14.87985213
Italy,ITA,1968,41.97749141
Jamaica,JAM,1968,14.31209603
Japan,JPN,1968,14.50777202
Jordan,JOR,1968,3.184496827
Kenya,KEN,1968,6.149629265
Kiribati,KIR,1968,2.469135802
"Korea, Dem. Rep.",PRK,1968,17.85565983
"Korea, Rep.",KOR,1968,22.53783952
Kuwait,KWT,1968,0.056116723
Lao PDR,LAO,1968,2.850953206
Lebanon,LBN,1968,22.09188661
Lesotho,LSO,1968,12.02239789
Liberia,LBR,1968,3.820598007
Libya,LBY,1968,0.980369869
Liechtenstein,LIE,1968,25
Madagascar,MDG,1968,3.490731506
Malawi,MWI,1968,19.09206619
Malaysia,MYS,1968,2.963323695
Maldives,MDV,1968,6.666666667
Mali,MLI,1968,1.367000221
Malta,MLT,1968,40.625
Mauritania,MRT,1968,0.260017464
Mauritius,MUS,1968,49.26108374
Mexico,MEX,1968,9.69675146
Mongolia,MNG,1968,0.50014161
Morocco,MAR,1968,15.68311153
Mozambique,MOZ,1968,3.30628958
Myanmar,MMR,1968,15.20947455
Namibia,NAM,1968,0.78708596
Nepal,NPL,1968,12.72027972
Netherlands,NLD,1968,25.59241706
New Caledonia,NCL,1968,0.382932166
New Zealand,NZL,1968,11.27948046
Nicaragua,NIC,1968,8.642180489
Niger,NER,1968,9.611589169
Nigeria,NGA,1968,32.02998562
Norway,NOR,1968,2.302564032
Oman,OMN,1968,0.071082391
Pakistan,PAK,1968,41.5239726
Panama,PAN,1968,5.838041431
Papua New Guinea,PNG,1968,0.187695977
Paraguay,PRY,1968,2.026176693
Peru,PER,1968,1.9140625
Philippines,PHL,1968,15.85864682
Poland,POL,1968,49.83838846
Portugal,PRT,1968,27.09289617
Puerto Rico,PRI,1968,18.48928974
Qatar,QAT,1968,0.086132644
Romania,ROM,1968,42.53277763
Rwanda,RWA,1968,21.11876773
Samoa,WSM,1968,4.240282686
San Marino,SMR,1968,16.66666667
Sao Tome and Principe,STP,1968,1.041666667
Saudi Arabia,SAU,1968,0.600086524
Senegal,SEN,1968,17.66477951
Seychelles,SYC,1968,2.173913043
Sierra Leone,SLE,1968,5.40315877
Singapore,SGP,1968,4.47761194
Solomon Islands,SLB,1968,0.357270454
Somalia,SOM,1968,1.476073581
South Africa,ZAF,1968,10.13115268
Spain,ESP,1968,31.39781504
Sri Lanka,LKA,1968,12.72524318
St. Kitts and Nevis,KNA,1968,28.57142857
St. Lucia,LCA,1968,8.196721311
St. Vincent and the Grenadines,VCT,1968,15.38461538
Sudan,SDN,1968,4.826178451
Suriname,SUR,1968,0.192307692
Swaziland,SWZ,1968,8.895348837
Sweden,SWE,1968,7.376809475
Switzerland,CHE,1968,9.099878567
Syrian Arab Republic,SYR,1968,30.34606595
Tanzania,TZA,1968,6.773538045
Thailand,THA,1968,23.09694846
Timor-Leste,TMP,1968,4.841963685
Togo,TGO,1968,33.09431881
Tonga,TON,1968,20.83333333
Trinidad and Tobago,TTO,1968,11.11111111
Tunisia,TUN,1968,20.46858908
Turkey,TUR,1968,31.30335356
Turks and Caicos Islands,TCA,1968,1.052631579
Uganda,UGA,1968,18.91797207
United Arab Emirates,ARE,1968,0.071770335
United Kingdom,GBR,1968,30.07894846
United States,USA,1968,19.76206906
Uruguay,URY,1968,11.54153811
Vanuatu,VUT,1968,1.066447908
"Venezuela, RB",VEN,1968,3.309336205
Vietnam,VNM,1968,17.17410673
Virgin Islands (U.S.),VIR,1968,14.28571429
West Bank and Gaza,WBG,1968,16.77740864
"Yemen, Rep.",YEM,1968,2.503930148
Zambia,ZMB,1968,3.63873606
Zimbabwe,ZWE,1968,5.777433114
Arab World,ARB,1969,3.484798295
Caribbean small states,CSS,1969,1.7243083
Central Europe and the Baltics,CEB,1969,46.43336724
East Asia & Pacific (all income levels),EAS,1969,8.613559433
East Asia & Pacific (developing only),EAP,1969,9.892896919
Euro area,EMU,1969,29.0870764
European Union,EUU,1969,30.51215224
Fragile and conflict affected situations,FCS,1969,4.76634851
Heavily indebted poor countries (HIPC),HPC,1969,5.371540766
High income,HIC,1969,11.23097279
High income: OECD,OEC,1969,12.48151006
Latin America & Caribbean (all income levels),LCN,1969,5.261030146
Latin America & Caribbean (developing only),LAC,1969,4.562957594
Least developed countries: UN classification,LDC,1969,6.019618779
Low & middle income,LMY,1969,9.72924667
Low income,LIC,1969,6.268287962
Lower middle income,LMC,1969,17.36778404
Middle East & North Africa (all income levels),MEA,1969,4.456944968
Middle East & North Africa (developing only),MNA,1969,5.599987043
Middle income,MIC,1969,10.55204356
North America,NAC,1969,12.7114119
OECD members,OED,1969,12.77829949
Other small states,OSS,1969,1.407901273
Pacific island small states,PSS,1969,1.926444834
Small states,SST,1969,1.477041304
South Asia,SAS,1969,43.91596945
Sub-Saharan Africa (all income levels),SSF,1969,6.386053445
Sub-Saharan Africa (developing only),SSA,1969,6.388430178
Upper middle income,UMC,1969,7.107898552
World,WLD,1969,10.25896453
Afghanistan,AFG,1969,12.03933462
Albania,ALB,1969,18.61313869
Algeria,DZA,1969,2.616994298
American Samoa,ASM,1969,5
Andorra,ADO,1969,2.127659574
Angola,AGO,1969,2.326141012
Antigua and Barbuda,ATG,1969,18.18181818
Argentina,ARG,1969,9.462891303
Aruba,ABW,1969,11.11111111
Australia,AUS,1969,5.402028038
Austria,AUT,1969,19.19350932
"Bahamas, The",BHS,1969,0.699300699
Bahrain,BHR,1969,1.449275362
Bangladesh,BGD,1969,67.68072521
Barbados,BRB,1969,37.20930233
Belize,BLZ,1969,1.709776414
Benin,BEN,1969,10.4647038
Bermuda,BMU,1969,6
Bhutan,BTN,1969,2.140273527
Bolivia,BOL,1969,1.409581833
Botswana,BWA,1969,0.705803469
Brazil,BRA,1969,3.948246859
Brunei Darussalam,BRN,1969,1.138519924
Bulgaria,BGR,1969,37.58474193
Burkina Faso,BFA,1969,8.048245614
Burundi,BDI,1969,38.62928349
Cabo Verde,CPV,1969,9.429280397
Cambodia,KHM,1969,15.57897122
Cameroon,CMR,1969,11.42349432
Canada,CAN,1969,4.703464339
Cayman Islands,CYM,1969,0.833333333
Central African Republic,CAF,1969,2.825130823
Chad,TCD,1969,2.299206349
Channel Islands,CHI,1969,21.13402062
Chile,CHL,1969,5.110741703
China,CHN,1969,10.62604852
Colombia,COL,1969,3.219468229
Comoros,COM,1969,34.92745836
"Congo, Dem. Rep.",ZAR,1969,2.831874021
"Congo, Rep.",COG,1969,1.519765739
Costa Rica,CRI,1969,5.581668625
Cote d'Ivoire,CIV,1969,5.34591195
Cuba,CUB,1969,18.09124767
Cyprus,CYP,1969,33.98268398
Denmark,DNK,1969,63.20509795
Djibouti,DJI,1969,0.043140638
Dominica,DMA,1969,9.333333333
Dominican Republic,DOM,1969,16.86672185
Ecuador,ECU,1969,6.212975004
"Egypt, Arab Rep.",EGY,1969,2.737455422
El Salvador,SLV,1969,21.82254197
Equatorial Guinea,GNQ,1969,4.456327986
Ethiopia,ETH,1969,11.38056312
Faeroe Islands,FRO,1969,2.148997135
Fiji,FJI,1969,3.667214012
Finland,FIN,1969,8.573820546
France,FRA,1969,32.0783248
French Polynesia,PYF,1969,0.546448087
Gabon,GAB,1969,0.659758606
"Gambia, The",GMB,1969,12.8458498
Germany,DEU,1969,34.37401541
Ghana,GHA,1969,7.471213853
Greece,GRC,1969,23.40574088
Grenada,GRD,1969,14.70588235
Guam,GUM,1969,3.703703704
Guatemala,GTM,1969,10.26502426
Guinea,GIN,1969,13.64154322
Guinea-Bissau,GNB,1969,8.712660028
Guyana,GUY,1969,1.804687103
Haiti,HTI,1969,32.65602322
Honduras,HND,1969,11.86879971
"Hong Kong SAR, China",HKG,1969,11.76470588
Hungary,HUN,1969,57.78419824
Iceland,ISL,1969,1.197007481
India,IND,1969,53.80618124
Indonesia,IDN,1969,9.936132747
"Iran, Islamic Rep.",IRN,1969,9.284332689
Iraq,IRQ,1969,11.08900931
Ireland,IRL,1969,20.04645086
Isle of Man,IMY,1969,39.64912281
Israel,ISR,1969,14.8336414
Italy,ITA,1969,41.55248036
Jamaica,JAM,1969,14.31209603
Japan,JPN,1969,14.0769021
Jordan,JOR,1969,3.195829556
Kenya,KEN,1969,6.149629265
Kiribati,KIR,1969,2.469135802
"Korea, Dem. Rep.",PRK,1969,17.85565983
"Korea, Rep.",KOR,1969,22.35123367
Kuwait,KWT,1969,0.056116723
Lao PDR,LAO,1969,2.859618718
Lebanon,LBN,1969,22.48289345
Lesotho,LSO,1969,12.02239789
Liberia,LBR,1969,3.820598007
Libya,LBY,1969,0.980369869
Liechtenstein,LIE,1969,25
Madagascar,MDG,1969,3.525122949
Malawi,MWI,1969,19.62240136
Malaysia,MYS,1969,2.976107137
Maldives,MDV,1969,6.666666667
Mali,MLI,1969,1.367000221
Malta,MLT,1969,40.625
Mauritania,MRT,1969,0.269719608
Mauritius,MUS,1969,49.26108374
Mexico,MEX,1969,9.655598138
Mongolia,MNG,1969,0.48018744
Morocco,MAR,1969,15.68311153
Mozambique,MOZ,1969,3.433454564
Myanmar,MMR,1969,15.22477584
Namibia,NAM,1969,0.78708596
Nepal,NPL,1969,12.72027972
Netherlands,NLD,1969,25.02962085
New Caledonia,NCL,1969,0.382932166
New Zealand,NZL,1969,11.27948046
Nicaragua,NIC,1969,8.642180489
Niger,NER,1969,9.610010263
Nigeria,NGA,1969,38.11503453
Norway,NOR,1969,2.25875782
Oman,OMN,1969,0.071082391
Pakistan,PAK,1969,39.61706102
Panama,PAN,1969,5.811138015
Papua New Guinea,PNG,1969,0.200945104
Paraguay,PRY,1969,2.026176693
Peru,PER,1969,1.92265625
Philippines,PHL,1969,15.75806343
Poland,POL,1969,49.31274283
Portugal,PRT,1969,27.04918033
Puerto Rico,PRI,1969,18.71476888
Qatar,QAT,1969,0.086132644
Romania,ROM,1969,42.41990102
Rwanda,RWA,1969,21.40251317
Samoa,WSM,1969,4.240282686
San Marino,SMR,1969,16.66666667
Sao Tome and Principe,STP,1969,1.041666667
Saudi Arabia,SAU,1969,0.614042025
Senegal,SEN,1969,16.55326443
Seychelles,SYC,1969,2.173913043
Sierra Leone,SLE,1969,5.472430036
Singapore,SGP,1969,4.47761194
Solomon Islands,SLB,1969,0.357270454
Somalia,SOM,1969,1.48404374
South Africa,ZAF,1969,10.16412632
Spain,ESP,1969,32.17815839
Sri Lanka,LKA,1969,12.8209217
St. Kitts and Nevis,KNA,1969,22.85714286
St. Lucia,LCA,1969,8.196721311
St. Vincent and the Grenadines,VCT,1969,15.38461538
Sudan,SDN,1969,4.868265993
Suriname,SUR,1969,0.192307692
Swaziland,SWZ,1969,8.662790698
Sweden,SWE,1969,7.435297558
Switzerland,CHE,1969,9.107468124
Syrian Arab Republic,SYR,1969,30.6072478
Tanzania,TZA,1969,6.773538045
Thailand,THA,1969,23.48842217
Timor-Leste,TMP,1969,4.909213181
Togo,TGO,1969,33.09431881
Tonga,TON,1969,23.61111111
Trinidad and Tobago,TTO,1969,11.11111111
Tunisia,TUN,1969,20.50720906
Turkey,TUR,1969,32.78328547
Turks and Caicos Islands,TCA,1969,1.052631579
Uganda,UGA,1969,18.91797207
United Arab Emirates,ARE,1969,0.071770335
United Kingdom,GBR,1969,29.60773778
United States,USA,1969,20.66217125
Uruguay,URY,1969,11.11872929
Vanuatu,VUT,1969,1.066447908
"Venezuela, RB",VEN,1969,3.315004818
Vietnam,VNM,1969,17.20482964
Virgin Islands (U.S.),VIR,1969,14.28571429
West Bank and Gaza,WBG,1969,16.77740864
"Yemen, Rep.",YEM,1969,2.513400383
Zambia,ZMB,1969,3.67774654
Zimbabwe,ZWE,1969,5.906682177
Arab World,ARB,1970,3.505276816
Caribbean small states,CSS,1970,1.711956522
Central Europe and the Baltics,CEB,1970,46.32955347
East Asia & Pacific (all income levels),EAS,1970,8.612580013
East Asia & Pacific (developing only),EAP,1970,9.883486161
Euro area,EMU,1970,28.71356466
European Union,EUU,1970,30.23705406
Fragile and conflict affected situations,FCS,1970,4.784873317
Heavily indebted poor countries (HIPC),HPC,1970,5.384347987
High income,HIC,1970,11.19684834
High income: OECD,OEC,1970,12.44098977
Latin America & Caribbean (all income levels),LCN,1970,5.334620255
Latin America & Caribbean (developing only),LAC,1970,4.654597234
Least developed countries: UN classification,LDC,1970,6.037561454
Low & middle income,LMY,1970,9.719999729
Low income,LIC,1970,6.286768114
Lower middle income,LMC,1970,17.27431253
Middle East & North Africa (all income levels),MEA,1970,4.475630503
Middle East & North Africa (developing only),MNA,1970,5.619075936
Middle income,MIC,1970,10.53620488
North America,NAC,1970,12.68396364
OECD members,OED,1970,12.69647348
Other small states,OSS,1970,1.424065467
Pacific island small states,PSS,1970,1.966247413
Small states,SST,1970,1.488876571
South Asia,SAS,1970,44.11074613
Sub-Saharan Africa (all income levels),SSF,1970,6.278951254
Sub-Saharan Africa (developing only),SSA,1970,6.281198546
Upper middle income,UMC,1970,7.13128945
World,WLD,1970,10.24094222
Afghanistan,AFG,1970,12.05465184
Albania,ALB,1970,19.01459854
Algeria,DZA,1970,2.623292215
American Samoa,ASM,1970,5
Andorra,ADO,1970,2.127659574
Angola,AGO,1970,2.326141012
Antigua and Barbuda,ATG,1970,18.18181818
Argentina,ARG,1970,9.50052801
Aruba,ABW,1970,11.11111111
Australia,AUS,1970,5.416867344
Austria,AUT,1970,19.20561879
"Bahamas, The",BHS,1970,0.699300699
Bahrain,BHR,1970,1.449275362
Bangladesh,BGD,1970,67.88814627
Barbados,BRB,1970,37.20930233
Belize,BLZ,1970,1.709776414
Benin,BEN,1970,10.64207166
Bermuda,BMU,1970,6
Bhutan,BTN,1970,2.35430088
Bolivia,BOL,1970,1.44373673
Botswana,BWA,1970,0.705803469
Brazil,BRA,1970,4.187534547
Brunei Darussalam,BRN,1970,1.138519924
Bulgaria,BGR,1970,37.4401157
Burkina Faso,BFA,1970,8.099415205
Burundi,BDI,1970,36.60436137
Cabo Verde,CPV,1970,9.429280397
Cambodia,KHM,1970,15.25606164
Cameroon,CMR,1970,11.42349432
Canada,CAN,1970,4.704344087
Cayman Islands,CYM,1970,0.833333333
Central African Republic,CAF,1970,2.841182702
Chad,TCD,1970,2.299206349
Channel Islands,CHI,1970,21.13402062
Chile,CHL,1970,5.24792477
China,CHN,1970,10.57492078
Colombia,COL,1970,3.219468229
Comoros,COM,1970,34.92745836
"Congo, Dem. Rep.",ZAR,1970,2.840696059
"Congo, Rep.",COG,1970,1.522693997
Costa Rica,CRI,1970,5.581668625
Cote d'Ivoire,CIV,1970,5.34591195
Cuba,CUB,1970,21.50837989
Cyprus,CYP,1970,33.87445887
Denmark,DNK,1970,62.80387066
Djibouti,DJI,1970,0.043140638
Dominica,DMA,1970,9.333333333
Dominican Republic,DOM,1970,16.97019868
Ecuador,ECU,1970,6.231035977
"Egypt, Arab Rep.",EGY,1970,2.737455422
El Salvador,SLV,1970,21.58273381
Equatorial Guinea,GNQ,1970,4.456327986
Ethiopia,ETH,1970,11.38056312
Faeroe Islands,FRO,1970,2.148997135
Fiji,FJI,1970,3.667214012
Finland,FIN,1970,8.448077744
France,FRA,1970,31.80803775
French Polynesia,PYF,1970,0.546448087
Gabon,GAB,1970,0.698567936
"Gambia, The",GMB,1970,12.8458498
Germany,DEU,1970,34.23366654
Ghana,GHA,1970,7.471213853
Greece,GRC,1970,23.35143522
Grenada,GRD,1970,14.70588235
Guam,GUM,1970,3.703703704
Guatemala,GTM,1970,10.26502426
Guinea,GIN,1970,13.54794075
Guinea-Bissau,GNB,1970,8.712660028
Guyana,GUY,1970,1.830105231
Haiti,HTI,1970,32.65602322
Honduras,HND,1970,11.88667441
"Hong Kong SAR, China",HKG,1970,11.76470588
Hungary,HUN,1970,57.71282507
Iceland,ISL,1970,1.206982544
India,IND,1970,54.00260326
Indonesia,IDN,1970,9.936132747
"Iran, Islamic Rep.",IRN,1970,9.302753984
Iraq,IRQ,1970,11.08443652
Ireland,IRL,1970,19.98838728
Isle of Man,IMY,1970,38.24561404
Israel,ISR,1970,15.01848429
Italy,ITA,1970,40.74665941
Jamaica,JAM,1970,13.388735
Japan,JPN,1970,14.16962094
Jordan,JOR,1970,3.218495014
Kenya,KEN,1970,6.149629265
Kiribati,KIR,1970,2.469135802
"Korea, Dem. Rep.",PRK,1970,17.85565983
"Korea, Rep.",KOR,1970,22.3201327
Kuwait,KWT,1970,0.056116723
Lao PDR,LAO,1970,2.881282496
Lebanon,LBN,1970,22.971652
Lesotho,LSO,1970,12.12121212
Liberia,LBR,1970,3.799833887
Libya,LBY,1970,0.980369869
Liechtenstein,LIE,1970,25
Madagascar,MDG,1970,3.542318671
Malawi,MWI,1970,19.09206619
Malaysia,MYS,1970,3.114898798
Maldives,MDV,1970,6.666666667
Mali,MLI,1970,1.407977446
Malta,MLT,1970,40.625
Mauritania,MRT,1970,0.269719608
Mauritius,MUS,1970,49.26108374
Mexico,MEX,1970,9.09899946
Mongolia,MNG,1970,0.478900075
Morocco,MAR,1970,15.85338531
Mozambique,MOZ,1970,3.5415448
Myanmar,MMR,1970,15.2553784
Namibia,NAM,1970,0.789515238
Nepal,NPL,1970,13.65734266
Netherlands,NLD,1970,24.40758294
New Caledonia,NCL,1970,0.382932166
New Zealand,NZL,1970,11.26049144
Nicaragua,NIC,1970,8.642180489
Niger,NER,1970,8.839504224
Nigeria,NGA,1970,35.00386486
Norway,NOR,1970,2.223165273
Oman,OMN,1970,0.071082391
Pakistan,PAK,1970,39.82461602
Panama,PAN,1970,5.811138015
Papua New Guinea,PNG,1970,0.225235172
Paraguay,PRY,1970,2.026176693
Peru,PER,1970,1.9984375
Philippines,PHL,1970,15.65748005
Poland,POL,1970,49.26050475
Portugal,PRT,1970,27.00546448
Puerto Rico,PRI,1970,17.13641488
Qatar,QAT,1970,0.086132644
Romania,ROM,1970,42.2549275
Rwanda,RWA,1970,21.1593028
Samoa,WSM,1970,4.416961131
San Marino,SMR,1970,16.66666667
Sao Tome and Principe,STP,1970,1.041666667
Saudi Arabia,SAU,1970,0.632649359
Senegal,SEN,1970,16.35069859
Seychelles,SYC,1970,2.173913043
Sierra Leone,SLE,1970,5.541701302
Singapore,SGP,1970,5.970149254
Solomon Islands,SLB,1970,0.357270454
Somalia,SOM,1970,1.4920139
South Africa,ZAF,1970,10.19709997
Spain,ESP,1970,31.39381328
Sri Lanka,LKA,1970,12.91660022
St. Kitts and Nevis,KNA,1970,22.85714286
St. Lucia,LCA,1970,8.196721311
St. Vincent and the Grenadines,VCT,1970,15.38461538
Sudan,SDN,1970,4.909511785
Suriname,SUR,1970,0.192307692
Swaziland,SWZ,1970,8.662790698
Sweden,SWE,1970,7.430423551
Switzerland,CHE,1970,9.003744181
Syrian Arab Republic,SYR,1970,30.7487213
Tanzania,TZA,1970,7.902461052
Thailand,THA,1970,24.07563272
Timor-Leste,TMP,1970,5.245460659
Togo,TGO,1970,33.09431881
Tonga,TON,1970,23.61111111
Trinidad and Tobago,TTO,1970,11.11111111
Tunisia,TUN,1970,20.55226571
Turkey,TUR,1970,32.21418084
Turks and Caicos Islands,TCA,1970,1.052631579
Uganda,UGA,1970,18.91797207
United Arab Emirates,ARE,1970,0.083732057
United Kingdom,GBR,1970,29.35559873
United States,USA,1970,20.60659726
Uruguay,URY,1970,10.30739344
Vanuatu,VUT,1970,1.230516817
"Venezuela, RB",VEN,1970,3.322940876
Vietnam,VNM,1970,17.29699837
Virgin Islands (U.S.),VIR,1970,14.28571429
West Bank and Gaza,WBG,1970,16.94352159
"Yemen, Rep.",YEM,1970,2.522870618
Zambia,ZMB,1970,3.716757019
Zimbabwe,ZWE,1970,6.035931239
Arab World,ARB,1971,3.591521481
Caribbean small states,CSS,1971,1.726778656
Central Europe and the Baltics,CEB,1971,46.1511333
East Asia & Pacific (all income levels),EAS,1971,8.540406193
East Asia & Pacific (developing only),EAP,1971,9.810962434
Euro area,EMU,1971,27.76578329
European Union,EUU,1971,29.61184581
Fragile and conflict affected situations,FCS,1971,4.801994729
Heavily indebted poor countries (HIPC),HPC,1971,5.430818456
High income,HIC,1971,11.1033951
High income: OECD,OEC,1971,12.32879934
Latin America & Caribbean (all income levels),LCN,1971,5.436659892
Latin America & Caribbean (developing only),LAC,1971,4.786929775
Least developed countries: UN classification,LDC,1971,6.035331011
Low & middle income,LMY,1971,9.731925791
Low income,LIC,1971,6.266267864
Lower middle income,LMC,1971,17.1977252
Middle East & North Africa (all income levels),MEA,1971,4.612924696
Middle East & North Africa (developing only),MNA,1971,5.792842706
Middle income,MIC,1971,10.55583986
North America,NAC,1971,12.65185848
OECD members,OED,1971,12.59865
Other small states,OSS,1971,1.431069951
Pacific island small states,PSS,1971,1.974207929
Small states,SST,1971,1.497268851
South Asia,SAS,1971,43.87077959
Sub-Saharan Africa (all income levels),SSF,1971,6.253720279
Sub-Saharan Africa (developing only),SSA,1971,6.25572512
Upper middle income,UMC,1971,7.199547712
World,WLD,1971,10.21569678
Afghanistan,AFG,1971,12.1006035
Albania,ALB,1971,19.34306569
Algeria,DZA,1971,2.678713881
American Samoa,ASM,1971,5
Andorra,ADO,1971,2.127659574
Angola,AGO,1971,2.326141012
Antigua and Barbuda,ATG,1971,15.90909091
Argentina,ARG,1971,9.50052801
Aruba,ABW,1971,11.11111111
Australia,AUS,1971,5.351261992
Austria,AUT,1971,19.21772826
"Bahamas, The",BHS,1971,0.699300699
Bahrain,BHR,1971,1.449275362
Bangladesh,BGD,1971,67.88814627
Barbados,BRB,1971,37.20930233
Belize,BLZ,1971,1.753616835
Benin,BEN,1971,11.08549131
Bermuda,BMU,1971,6
Bhutan,BTN,1971,2.35430088
Bolivia,BOL,1971,1.468660574
Botswana,BWA,1971,0.705803469
Brazil,BRA,1971,4.426822236
Brunei Darussalam,BRN,1971,0.759013283
Bulgaria,BGR,1971,37.34972431
Burkina Faso,BFA,1971,8.040935673
Burundi,BDI,1971,36.17601246
Cabo Verde,CPV,1971,9.429280397
Cambodia,KHM,1971,10.1971448
Cameroon,CMR,1971,11.52926742
Canada,CAN,1971,4.705333804
Cayman Islands,CYM,1971,0.833333333
Central African Republic,CAF,1971,2.857234582
Chad,TCD,1971,2.299206349
Channel Islands,CHI,1971,21.13402062
Chile,CHL,1971,5.315171371
China,CHN,1971,10.52911885
Colombia,COL,1971,3.220369536
Comoros,COM,1971,34.92745836
"Congo, Dem. Rep.",ZAR,1971,2.853929115
"Congo, Rep.",COG,1971,1.522693997
Costa Rica,CRI,1971,5.581668625
Cote d'Ivoire,CIV,1971,5.34591195
Cuba,CUB,1971,21.20111732
Cyprus,CYP,1971,33.65800866
Denmark,DNK,1971,62.47344819
Djibouti,DJI,1971,0.043140638
Dominica,DMA,1971,9.333333333
Dominican Republic,DOM,1971,17.09437086
Ecuador,ECU,1971,6.249096951
"Egypt, Arab Rep.",EGY,1971,2.74750113
